id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
293,80,0.90625,0.09375,0.0,9.433743096,23.4175585,6.100663872,6.100292075,120.00587320000001,90.00989907,90.00032178,3.838526264,1.000060947,3.838760212,1.908686615,1.7607230809999999,0.0,,,0.2513,0.25568465,0.00438464999999999,0.00438464999999999,1.9225155622499912e-05,0.017447871070433704,0.27313252107043373,0.2600693
294,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.4265427659999999,1.726309576,2.462654437,2.016025967,2.0224864240000002,1.9947378080000002,,,0.3366,0.35664068,0.020040679999999977,0.020040679999999977,0.0004016288548623991,0.0595385620915032,0.4161792420915032,0.37668135999999997
295,40,0.875,0.0625,0.0625,10.01953325,14.04403753,5.740417823,5.740203359,119.99672949999999,89.99984411,90.00158487,2.446518348,1.000037362,2.4466097540000002,1.9322022719999998,1.8421000859999999,1.9588108290000001,,,0.2444,0.23788363,0.0065163699999999936,-0.0065163699999999936,4.246307797689992e-05,0.026662725040916505,0.2645463550409165,0.2444
296,20,0.125,0.5,0.375,11.807750500000001,12.34637975,6.235763696,3.17169177,90.00011795,90.00010982,104.73501309999999,1.9799306630000002,1.966068631,3.892679568,1.952551584,1.924515351,1.91516994,,,0.2463,0.25663625,0.010336250000000019,0.010336250000000019,0.00010683806406250039,0.04196609825416167,0.29860234825416165,0.26697250000000006
297,30,0.25,0.166666667,0.583333333,11.47806686,14.15495794,5.3002472560000005,5.299805953,120.00116129999999,89.99623115,90.00316713,2.670622191,1.000083268,2.670844568,2.056119585,2.0560884980000003,2.056155192,,,0.2522,0.26655087,0.014350870000000016,0.014350870000000016,0.00020594746975690045,0.05690273592387001,0.32345360592387,0.28090174
298,80,0.65625,0.125,0.21875,10.37929619,10.18027541,9.351140622,8.722355403,90.00383535,90.00095334,90.00163422,1.088666701,1.072088924,1.167147512,1.847139866,1.842049274,1.839520801,,,0.2228,0.20710976,0.015690239999999994,-0.015690239999999994,0.0002461836312575998,0.07042298025134647,0.27753274025134644,0.2228
299,30,0.41666666700000005,0.5,0.083333333,9.749166071,13.51118863,4.999778772,4.999396717,120.0008285,89.99399842,90.00718640000001,2.702357293,1.00007642,2.7025638080000003,1.94412999,1.944120494,1.944072979,,,0.1196,0.10109336,0.018506640000000005,-0.018506640000000005,0.0003424957240896002,0.15473779264214052,0.2558311526421405,0.1196
300,80,0.5,0.25,0.25,10.95163311,24.33598584,6.16677268,6.030994379,89.99965013,104.5348682,90.00018631,3.94630824,1.022513419,4.035153128999999,1.879657076,1.879657076,1.91678871,,,0.1396,0.13042484,0.009175160000000016,-0.009175160000000016,8.418356102560029e-05,0.06572464183381099,0.19614948183381098,0.1396
301,80,0.4375,0.5625,0.0,9.797481111,9.22037194,9.220025171,9.219850501,90.0047015,90.00464795,89.99544922,1.00003761,1.000018945,1.0000565559999999,1.958153711,1.943452804,0.0,,,0.091,0.10441454,0.013414540000000003,0.013414540000000003,0.00017994988341160008,0.1474125274725275,0.2518270674725275,0.11782908
303,40,0.0,0.8125,0.1875,11.20657022,9.57512353,8.957781817,5.226221871,90.00107413,90.00082329,89.99718801,1.0689168059999998,1.714007181,1.8321310819999999,0.0,1.884833903,1.9283830730000002,,,0.0948,0.0965478,0.0017478000000000077,0.0017478000000000077,3.054804840000027e-06,0.018436708860759574,0.11498450886075957,0.09829560000000001
304,40,0.375,0.625,0.0,10.4320875,14.31891073,10.08087863,5.782494552999999,30.10503871,94.64678927,93.83616175,1.420403048,1.74334425,2.476251486,1.897814909,1.901529066,0.0,,,0.0966,0.16201592,0.06541592,0.06541592,0.0042792425894464005,0.6771834368530021,0.8391993568530021,0.22743184
305,80,0.125,0.4375,0.4375,11.81825036,24.56747877,6.665989765,6.665671916,119.9900345,90.00471,90.00061207,3.6854960230000002,1.000047684,3.685671764,2.19562712,2.040561133,2.040561133,,,0.3615,0.36271751,0.0012175100000000327,0.0012175100000000327,1.4823306001000797e-06,0.0033679391424620547,0.36608544914246205,0.36393502000000005
306,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,2.1546741430000003,2.15469348,2.162284015,,,0.0409,0.03994849,0.0009515099999999957,-0.0009515099999999957,9.053712800999918e-07,0.023264303178484002,0.06321279317848401,0.0409
307,80,0.28125,0.28125,0.4375,11.75391456,24.51383971,6.33392406,6.2681508820000005,89.99995874,104.94811259999999,90.00012774,3.870245282,1.010493235,3.9108566739999997,1.900249949,1.905461368,1.926679286,,,0.1469,0.15316503,0.006265030000000005,0.006265030000000005,3.925060090090006e-05,0.042648264125255304,0.1958132941252553,0.15943006
309,60,0.708333333,0.041666667000000004,0.25,9.834597652000001,13.55256228,10.02787138,5.01365675,120.001671,89.98949167,90.01126303,1.35148944,2.000111272,2.7031292639999998,1.941220235,1.941184995,1.941219585,,,0.2137,0.19930502,0.014394980000000002,-0.014394980000000002,0.00020721544920040004,0.0673606925596631,0.2666657125596631,0.2137
310,40,0.5,0.1875,0.3125,11.2725285,14.63930778,10.26396703,5.945260945,30.32049095,90.92487717,91.07310803,1.426281645,1.726411528,2.462349074,1.99424013,2.001955583,2.02650605,,,0.3983,0.39551321,0.0027867899999999834,-0.0027867899999999834,7.766198504099908e-06,0.006996711021842791,0.4025099210218428,0.3983
311,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,2.0004152459999998,1.9942941109999999,1.9934633590000002,,,0.228,0.22455807,0.0034419300000000097,-0.0034419300000000097,1.1846882124900067e-05,0.015096184210526357,0.23965425421052636,0.228
312,40,0.375,0.3125,0.3125,11.77276991,14.83053449,6.059099995,6.057075012,120.02771200000001,90.05203565,88.13620961,2.447646433,1.000334317,2.4484647230000003,2.03809707,2.004412415,2.004727744,,,0.3049,0.35503696,0.05013696000000001,0.05013696000000001,0.0025137147580416006,0.16443738930796986,0.5194743493079699,0.40517392
313,80,0.21875,0.0625,0.71875,12.3107089,9.949382007,9.949293896,9.949120333,89.99891172,90.00097335,90.00125314,1.000008856,1.000017445,1.000026301,2.097205325,2.111085948,2.105650516,,,0.1801,0.17439766,0.00570234,-0.00570234,3.25166814756e-05,0.03166207662409772,0.20605973662409774,0.1801
314,80,0.375,0.3125,0.3125,11.28762911,24.44939239,6.23730268,6.120639061,89.99981529,104.65747370000001,90.00015808,3.91986627,1.019060692,3.994581635,1.890578607,1.888406254,1.927508611,,,0.12300000000000001,0.120023,0.0029770000000000074,-0.0029770000000000074,8.862529000000044e-06,0.024203252032520384,0.14422625203252037,0.12300000000000001
315,20,0.625,0.0,0.375,11.10684655,12.08654595,6.133969061,3.10059002,89.99954366,90.00019097,104.9066656,1.970428254,1.978323165,3.89814386,1.887875908,0.0,1.8729387069999999,,,0.3638,0.32845092,0.03534908000000003,-0.03534908000000003,0.0012495574568464024,0.09716624518966474,0.42561716518966475,0.3638
316,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.7187319210000003,1.000044556,3.718897613,2.021972913,1.960463209,2.083438101,,,0.2421,0.25040779,0.00830779000000001,0.00830779000000001,6.901937468410015e-05,0.034315530772408134,0.28472332077240814,0.25871558000000006
317,80,0.125,0.0625,0.8125,13.14780652,11.0872505,10.05766108,9.432404904,90.00066586,90.00030626,89.99714772,1.102368673,1.066288098,1.175442595,2.003059334,1.9817916580000001,2.000408626,,,0.1827,0.19239198,0.009691979999999989,0.009691979999999989,9.393447632039979e-05,0.053048604269293864,0.24544058426929385,0.20208395999999998
318,60,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,9.706879343999999,4.853208497,120.00166499999999,89.98641872,90.01458212,1.360880839,2.000095267,2.721891326,1.881470995,1.88146369,0.0,,,0.0274,0.0282846,0.0008845999999999993,0.0008845999999999993,7.825171599999987e-07,0.03228467153284669,0.06056927153284669,0.0291692
319,40,0.0625,0.625,0.3125,11.58591737,14.77315647,10.07609015,5.935020232,31.90552391,95.94646731,97.01024395,1.4661596159999999,1.69773476,2.489150145,1.920510489,1.919606029,1.919733911,,,0.3146,0.20811582,0.10648417999999998,-0.10648417999999998,0.011338880590272396,0.33847482517482513,0.5465906451748251,0.3146
320,30,0.333333333,0.666666667,0.0,9.624292309,13.4593253,4.977225563,4.976814077,120.00054240000001,89.995212,90.00617042,2.7041823060000003,1.0000826809999999,2.704405889,1.92721484,1.927214837,0.0,,,0.0778,0.08065437,0.002854370000000009,0.002854370000000009,8.14742809690005e-06,0.03668856041131117,0.11734293041131116,0.08350874000000001
321,80,0.0,0.8125,0.1875,10.95507957,9.569934288999999,9.569905957000001,9.569492426,90.00432497,90.00507565,89.99380505,1.0000029609999999,1.0000432129999999,1.000046174,0.0,2.025371044,2.017148439,,,0.1253,0.1168285,0.008471499999999993,-0.008471499999999993,7.176631224999988e-05,0.06760973663208295,0.18443823663208295,0.1253
322,60,0.41666666700000005,0.0,0.583333333,11.23365278,14.07181433,10.51792247,5.258578113,120.0014962,89.99389355,90.00569814,1.337889148,2.000145713,2.675973244,2.032357084,0.0,2.0323578369999997,,,0.2481,0.23307613,0.015023869999999995,-0.015023869999999995,0.00022571666977689984,0.06055570334542521,0.2936318333454252,0.2481
323,80,0.375,0.625,0.0,9.8812436,9.246558102,9.246264209,9.246027817,90.00494924,90.00475569,89.99501822,1.000031785,1.000025567,1.0000573529999999,1.957569064,1.954133888,0.0,,,0.1004,0.09857362,0.0018263800000000024,-0.0018263800000000024,3.335663904400009e-06,0.01819103585657373,0.11676465585657372,0.1004
325,40,0.3125,0.6875,0.0,10.18138123,9.296770363,8.675872899,5.049186435,90.00193072,90.00211323,89.99957546,1.071565994,1.71827145,1.841241254,1.8251252969999998,1.83546159,0.0,,,0.0668,0.07087289,0.004072889999999996,0.004072889999999996,1.6588432952099964e-05,0.06097140718562868,0.13184429718562868,0.07494577999999999
326,80,0.0,0.1875,0.8125,12.9712939,10.12421979,10.12408727,10.12408638,89.99814003,90.00121019,90.00135502,1.00001309,1.000000088,1.000013177,0.0,2.162299261,2.13622993,,,0.0641,0.06644883,0.002348829999999996,0.002348829999999996,5.517002368899982e-06,0.03664321372854908,0.10309204372854908,0.06879766
327,60,0.583333333,0.083333333,0.333333333,10.24396935,13.7083546,10.17616204,5.087757058999999,120.0015055,89.99161585,90.00894054,1.347104591,2.000127349,2.6943807339999997,1.9687597140000002,1.968769671,1.9687776259999998,,,0.2503,0.21684981,0.03345019000000002,-0.03345019000000002,0.0011189152110361012,0.13364039153016385,0.35049020153016386,0.2503
328,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.8814753069999999,1.8814421319999999,0.0,,,0.0257,0.02532133,0.0003786700000000011,-0.0003786700000000011,1.4339096890000084e-07,0.01473424124513623,0.04005557124513623,0.0257
329,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1055,0.09998582,0.0055141799999999935,-0.0055141799999999935,3.040618107239993e-05,0.05226710900473928,0.15225292900473927,0.1055
330,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.3511514810000005,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.9565588669999998,1.935384306,1.933972669,,,0.2113,0.21704739,0.005747390000000019,0.005747390000000019,3.303249181210022e-05,0.027200141978230095,0.2442475319782301,0.22279478000000003
331,80,0.46875,0.28125,0.25,10.47768392,9.428916639,9.428628845,9.4285508,90.00279236,89.99738149999999,90.00317134,1.000030523,1.000008278,1.0000388009999999,1.9944675330000001,1.9903715990000002,1.9973120080000002,,,0.2235,0.21864144,0.004858560000000012,-0.004858560000000012,2.3605605273600116e-05,0.021738523489932937,0.24037996348993293,0.2235
332,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.0085750769999997,2.008682012,2.008660616,,,0.2135,0.22420456,0.010704560000000002,0.010704560000000002,0.00011458760479360004,0.0501384543325527,0.2743430143325527,0.23490912
335,80,0.21875,0.25,0.53125,12.09888791,24.55406417,6.40416818,6.37726893,90.00005467,105.16112620000001,90.00010676,3.834075477,1.004217989,3.850247565,1.909695296,1.913247032,1.930309295,,,0.1309,0.15373836,0.022838360000000002,0.022838360000000002,0.0005215906874896001,0.1744718105423988,0.32821017054239876,0.17657672
336,80,0.3125,0.15625,0.53125,11.5631285,9.743752638,9.743692157,9.743512244,90.00165207,89.99825133,90.00198684,1.000006207,1.000018465,1.0000246720000001,2.059289511,2.064724531,2.0602509980000003,,,0.2214,0.21732147,0.004078530000000025,-0.004078530000000025,1.66344069609002e-05,0.018421544715447265,0.23574301471544726,0.2214
338,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.9163500580000001,4.048875521,1.875416695,1.875416695,0.0,,,0.0402,0.03522381,0.004976189999999998,-0.004976189999999998,2.4762466916099982e-05,0.12378582089552236,0.15900963089552236,0.0402
342,40,0.0,0.5,0.5,12.24705252,9.84024859,9.219985423999999,5.399521407000001,90.00016076,89.99892136,89.99838172,1.067273769,1.7075560459999999,1.822429776,0.0,1.939841876,1.9630085609999999,,,0.2089,0.22156713,0.012667129999999999,0.012667129999999999,0.00016045618243689996,0.060637290569650545,0.28220442056965056,0.23423426
343,60,0.0,0.958333333,0.041666667000000004,10.18982588,13.67232499,10.16272181,5.08083026,119.9998834,90.00069088,90.00054135,1.3453408690000002,2.000208881,2.6909627539999996,0.0,1.97710663,1.977086441,,,0.0906,0.08564492,0.004955080000000001,-0.004955080000000001,2.4552817806400007e-05,0.05469183222958058,0.14033675222958059,0.0906
345,80,0.46875,0.53125,0.0,9.755777997000001,9.207278869,9.206905667000001,9.206761847000001,90.00457718,90.00459382,89.99566568,1.000040535,1.000015621,1.000056157,1.945832666,1.948247674,0.0,,,0.1093,0.1114453,0.0021453000000000028,0.0021453000000000028,4.602312090000011e-06,0.01962763037511439,0.1310729303751144,0.1135906
346,80,0.90625,0.03125,0.0625,9.610900528,23.49786473,6.147124369,6.1467144220000005,120.00451480000001,90.00812787,90.00573005,3.822578383,1.000066694,3.822833325,1.903580804,1.7741462190000001,2.042260716,,,0.2295,0.25135018,0.02185017999999997,0.02185017999999997,0.00047743036603239866,0.09520775599128527,0.34655793599128526,0.2732003599999999
347,30,0.25,0.5,0.25,10.45818403,13.78120134,5.12743604,5.126994211,120.00069180000001,89.99679268,90.0038974,2.6877373469999997,1.000086177,2.6879689680000003,1.991623979,1.9916111490000001,1.991598403,,,0.1739,0.17611363,0.002213629999999994,0.002213629999999994,4.9001577768999745e-06,0.012729327199539932,0.18884295719953992,0.17832726
348,80,0.21875,0.4375,0.34375,11.58990667,24.60355056,6.29923083,6.184570916,90.00000352,104.6856989,90.00012889,3.905802347,1.018539672,3.97821464,1.911286709,1.90695611,1.929396484,,,0.147,0.14409196,0.0029080400000000006,-0.0029080400000000006,8.456696641600004e-06,0.01978258503401361,0.1638745450340136,0.147
350,80,0.5625,0.0,0.4375,11.17936412,24.2382275,6.527402837,6.52696138,119.9944182,90.01581276,90.01391323,3.7133034539999996,1.000067636,3.713554607,2.018810212,0.0,2.018786326,,,0.3848,0.37338503,0.011414969999999969,-0.011414969999999969,0.0001303015401008993,0.029664682952182872,0.4030497129521829,0.3848
352,80,0.46875,0.1875,0.34375,11.03420596,10.40657859,9.528749402999999,8.901991997,90.00250573,90.00071154,90.00082369,1.092124281,1.070406422,1.1690168440000002,1.8714749769999999,1.904461441,1.888855745,,,0.276,0.25417468,0.021825320000000037,-0.021825320000000037,0.00047634459310240163,0.07907724637681172,0.3332519263768117,0.276
353,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.00031870000001,89.99592423,1.1049301040000001,1.06525752,1.177035103,2.074347097,2.034876814,2.028157363,,,0.2061,0.19710397,0.008996030000000016,-0.008996030000000016,8.092855576090028e-05,0.04364885977680745,0.24075282977680745,0.2061
354,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.146945363,2.123535894,,,0.0846,0.08551672,0.0009167200000000097,0.0009167200000000097,8.403755584000179e-07,0.010835933806146688,0.09635265380614669,0.08643344000000001
355,80,0.375,0.46875,0.15625,10.8768245,24.49063931,6.14985489,5.9603542570000005,89.99976785,104.2355123,90.00017790000001,3.982311737,1.031793518,4.108923439,1.8893068380000002,1.893702319,1.923005531,,,0.1095,0.10474132,0.004758680000000001,-0.004758680000000001,2.264503534240001e-05,0.04345826484018266,0.14819958484018267,0.1095
356,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,1.966496517,1.966497624,0.0,,,0.09699999999999999,0.09818989,0.0011898900000000129,0.0011898900000000129,1.4158382121000308e-06,0.012266907216494979,0.11045679721649498,0.09937978000000001
357,40,0.1875,0.0,0.8125,13.04749637,10.03380014,9.40749068,5.529017108,90.00041701,89.99734448,90.00128821,1.066575613,1.7014761390000002,1.814752956,2.012621086,0.0,1.990235694,,,0.2554,0.24360896,0.011791040000000003,-0.011791040000000003,0.00013902862428160007,0.04616695379796398,0.28977591379796397,0.2554
358,20,0.75,0.0,0.25,10.61510753,12.03811207,5.9800511389999995,3.04783547,89.99935245,90.00022703,104.6228607,2.013045004,1.9620649469999998,3.9497250389999996,1.8678140680000002,0.0,1.8678140680000002,,,0.3008,0.26833903,0.03246097000000003,-0.03246097000000003,0.0010537145733409022,0.10791545877659585,0.37625448877659584,0.3008
360,30,0.583333333,0.41666666700000005,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631000000003,1.000065424,2.7130405860000004,1.9127383669999998,1.912751589,0.0,,,0.062,0.05419884,0.007801160000000001,-0.007801160000000001,6.0858097345600025e-05,0.12582516129032262,0.18002400129032262,0.062
361,80,0.6875,0.125,0.1875,10.248600300000001,23.82273344,6.304163617,6.303818972,119.9996868,90.01387718,90.00879849,3.7788888239999996,1.000054672,3.779095425,1.954076542,1.9540681290000002,1.95403728,,,0.3622,0.33104288,0.031157120000000038,-0.031157120000000038,0.0009707661266944023,0.08602186637217017,0.41706474637217017,0.3622
362,30,0.083333333,0.833333333,0.083333333,10.19754885,13.67747143,5.082320759,5.081819791,120.00011540000001,89.99939006,90.00175054,2.691186188,1.00009858,2.691451486,1.974571167,1.974574365,1.974571167,,,0.1123,0.10956069,0.002739309999999995,-0.002739309999999995,7.503819276099971e-06,0.024392787177203872,0.13395347717720388,0.1123
363,80,0.3125,0.25,0.4375,11.56611762,10.58361418,9.667927253,9.042951848,90.00131003,90.0005064,90.00003187,1.094713883,1.06911188,1.170371617,1.929108945,1.9055318509999999,1.908094515,,,0.2323,0.24383795,0.011537949999999991,0.011537949999999991,0.0001331242902024998,0.04966831683168313,0.2935062668316831,0.2553759
364,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1264,0.11665872,0.009741280000000019,-0.009741280000000019,9.489253603840037e-05,0.07706708860759508,0.19372580860759508,0.1264
365,40,0.125,0.125,0.75,12.92442545,10.00463374,9.379950347000001,5.508958541,90.00024178,89.99758461,90.00047573,1.0665977290000002,1.7026721619999998,1.816066261,1.97459986,1.99432825,1.989028878,,,0.2422,0.25010555,0.007905550000000011,0.007905550000000011,6.249772080250017e-05,0.032640586292320445,0.2827461362923205,0.25801110000000005
367,80,0.5,0.0,0.5,11.61100375,24.26998505,6.30668915,6.287976845,89.99972825,105.17898829999999,90.00015579,3.848292578,1.002975886,3.85974466,1.8826470219999998,0.0,1.9109335219999999,,,0.1442,0.16540907,0.021209069999999997,0.021209069999999997,0.00044982465026489985,0.14708092926490982,0.31248999926490983,0.18661814
368,80,0.40625,0.4375,0.15625,10.83455627,24.45816228,6.14096717,5.953969164,89.99973106,104.2464839,90.00018297,3.982786685,1.031407285,4.107875202,1.890609386,1.887711439,1.920361639,,,0.0893,0.10108661,0.011786609999999989,0.011786609999999989,0.00013892417529209975,0.13198891377379607,0.23307552377379606,0.11287321999999998
369,80,0.0,0.96875,0.03125,11.05842179,24.91342666,6.18654928,5.909211631,90.00016995,103.75025079999999,90.00013244,4.02703115,1.046933105,4.216032225,0.0,1.92022434,1.973239776,,,0.0081,0.02372378,0.01562378,0.01562378,0.00024410250148840002,1.928861728395062,1.952585508395062,0.039347560000000004
372,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.66435729999999,90.00011868,3.905096697,1.01931375,3.980518758,1.9269628330000002,1.9171093330000002,1.923655364,,,0.1634,0.17060041,0.007200410000000018,0.007200410000000018,5.1845904168100263e-05,0.044066156670746745,0.21466656667074674,0.17780082000000003
373,80,0.0,0.9375,0.0625,10.82787266,24.17934497,6.43156575,6.431499226000001,119.9933136,90.00799651,89.99581015,3.759480337,1.000010343,3.7595192230000003,0.0,1.983447269,2.128446058,,,0.168,0.17092887,0.00292887,0.00292887,8.5782794769e-06,0.017433749999999998,0.18836262,0.17385774
374,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.0000553559999998,1.941194954,1.9420117940000001,0.0,,,0.1054,0.11010948,0.004709480000000002,0.004709480000000002,2.217920187040002e-05,0.04468197343453512,0.15479145343453513,0.11481896
375,30,0.666666667,0.083333333,0.25,9.890239291,13.57334746,5.02425301,5.0239592,120.0015801,89.99017854,90.01058651,2.7015652739999996,1.000058482,2.701723266,1.953486232,1.953523722,1.953473738,,,0.171,0.18849457,0.017494569999999987,0.017494569999999987,0.00030605997948489957,0.10230742690058471,0.2908019969005847,0.20598914
378,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011782999999,6.545730206,119.99286509999999,90.01038941,90.00420528,3.716640354,1.000043017,3.7168002319999998,2.009880977,2.024923942,2.037231823,,,0.3062,0.30829883,0.002098829999999996,0.002098829999999996,4.405087368899983e-06,0.006854441541476145,0.31515327154147615,0.31039766
379,80,0.0,0.53125,0.46875,11.83427867,9.819296683,9.819272649,9.81910897,90.00284607,90.0032718,89.99577088,1.000002448,1.000016669,1.0000191170000001,0.0,2.076201408,2.077066391,,,0.1313,0.14339886,0.012098859999999989,0.012098859999999989,0.00014638241329959973,0.09214668697638986,0.23554554697638985,0.15549771999999998
380,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.7099457030000003,1.000071234,2.710138742,1.9203700069999998,1.920370004,0.0,,,0.0688,0.07133085,0.002530850000000001,0.002530850000000001,6.4052017225000054e-06,0.036785610465116296,0.1081164604651163,0.0738617
381,80,0.8125,0.1875,0.0,9.546973136,23.48789769,6.12790029,6.127599615,120.0047797,90.01418591,89.99902314,3.8329438430000002,1.0000490690000001,3.8331319219999997,1.902927345,1.9029724540000001,0.0,,,0.2278,0.21878767,0.009012330000000013,-0.009012330000000013,8.122209202890024e-05,0.03956246707638285,0.2583501370763828,0.2278
382,40,0.5,0.4375,0.0625,10.41832235,14.28622172,10.06757912,5.786202293,30.14344521,94.30214806,93.66388545,1.419032475,1.7399286459999999,2.4690152530000002,1.897215289,1.909639096,1.948372618,,,0.294,0.23580732,0.05819268,-0.05819268,0.0033863880055823997,0.1979342857142857,0.43374160571428566,0.294
383,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211000001,4.997417851,120.00036100000001,89.99660641,90.00479006,2.7013357360000003,1.000088318,2.7015743110000003,1.9348110669999998,1.9348279919999998,0.0,,,0.0761,0.07545163,0.0006483699999999953,-0.0006483699999999953,4.2038365689999393e-07,0.008519973718791003,0.083971603718791,0.0761
384,40,0.3125,0.375,0.3125,11.45256906,14.32330049,6.077623271,6.076688602000001,120.0025876,90.01693672,90.00382502,2.356727268,1.000153812,2.3570897619999998,1.992831824,2.006962553,1.9928318680000001,,,0.2733,0.32082335,0.04752335000000002,0.04752335000000002,0.002258468795222502,0.1738871203805343,0.4947104703805343,0.3683467
385,80,0.15625,0.1875,0.65625,12.20250356,9.920084856,9.920060682,9.919943865,89.99807833,90.00156677,90.00165773,1.000002437,1.000011776,1.000014213,2.096569033,2.1048675869999998,2.096304065,,,0.1691,0.15467459,0.01442541,-0.01442541,0.0002080924536681,0.08530697811945594,0.23998156811945592,0.1691
387,80,0.0,0.0625,0.9375,13.71718777,25.30569245,7.076026051,7.07535979,119.9843388,90.01682698,89.98048291,3.5762576719999997,1.000094166,3.576594435,0.0,2.042517083,2.1876689380000003,,,0.1791,0.18563762,0.006537619999999994,0.006537619999999994,4.274047526439992e-05,0.036502624232272435,0.22214024423227244,0.19217524
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,1.796845385,1.7661477419999998,0.0,,,0.0391,0.03705611,0.0020438899999999996,-0.0020438899999999996,4.177486332099998e-06,0.052273401534526844,0.08932951153452684,0.0391
389,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.00156709999999,89.98829662,90.01271722,2.7138974160000005,1.000053357,2.714042222,1.9136102030000002,1.913645297,1.9135821219999998,,,0.0962,0.09314984,0.003050159999999996,-0.003050159999999996,9.303476025599978e-06,0.03170644490644487,0.12485628490644488,0.0962
390,80,0.375,0.375,0.25,10.60925426,9.468196926000001,9.467909967999999,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.0000318609999999,2.00673695,2.000132378,1.999029648,,,0.1969,0.19323345,0.0036665499999999906,-0.0036665499999999906,1.344358890249993e-05,0.018621381411884158,0.21185483141188416,0.1969
391,30,0.25,0.0,0.75,12.01193866,14.34184258,5.386669596,5.386229042999999,120.00140559999998,89.99564796,90.00297525,2.6624693280000002,1.000081792,2.662687098,2.079838843,0.0,2.079820259,,,0.2716,0.31536958,0.043769579999999975,0.043769579999999975,0.0019157761333763977,0.16115456553755514,0.4765241455375551,0.35913915999999996
393,80,0.09375,0.46875,0.4375,11.86618457,24.59102511,6.676281627000001,6.675969502,119.98970259999999,90.00298122,90.00007879,3.6833414889999996,1.000046754,3.683513698,2.1082595140000002,2.053941911,2.062991207,,,0.3027,0.28976814,0.012931860000000017,-0.012931860000000017,0.00016723300305960045,0.042721704658077356,0.33248984465807735,0.3027
394,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.92784441,1.950739751,,,0.0679,0.06904901,0.001149009999999992,0.001149009999999992,1.3202239800999815e-06,0.016922091310750988,0.08597110131075097,0.07019801999999999
