id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,mbtr_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
292,40,0.5625,0.4375,0.0,10.08922873,13.81574477,5.80827504,5.807408174,120.0037126,90.01715151,89.99950872,2.378631293,1.000149269,2.3789863490000003,1.9276678719999998,1.908986045,0.0,,,0.1586,0.167239551,0.008639550999999995,0.008639550999999995,7.464184148160092e-05,0.05447383984867589,0.22171339084867586,0.17587910199999998
293,80,0.90625,0.09375,0.0,9.433743096,23.4175585,6.100663872,6.100292075,120.00587320000001,90.00989907,90.00032178,3.838526264,1.000060947,3.838760212,1.908686615,1.7607230809999999,0.0,,,0.2513,0.255903802,0.00460380199999999,0.00460380199999999,2.119499285520391e-05,0.01831994428969355,0.2742237462896936,0.260507604
294,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.4265427659999999,1.726309576,2.462654437,2.016025967,2.0224864240000002,1.9947378080000002,,,0.3366,0.33924716200000005,0.002647162000000036,0.002647162000000036,7.007466654244192e-06,0.007864414735591314,0.34711157673559134,0.3418943240000001
295,40,0.875,0.0625,0.0625,10.01953325,14.04403753,5.740417823,5.740203359,119.99672949999999,89.99984411,90.00158487,2.446518348,1.000037362,2.4466097540000002,1.9322022719999998,1.8421000859999999,1.9588108290000001,,,0.2444,0.23948791,0.004912090000000008,-0.004912090000000008,2.4128628168100076e-05,0.020098567921440293,0.2595864779214403,0.2444
296,20,0.125,0.5,0.375,11.807750500000001,12.34637975,6.235763696,3.17169177,90.00011795,90.00010982,104.73501309999999,1.9799306630000002,1.966068631,3.892679568,1.952551584,1.924515351,1.91516994,,,0.2463,0.247751573,0.0014515730000000115,0.0014515730000000115,2.1070641743290337e-06,0.005893516037352869,0.2536450890373529,0.24920314600000001
300,80,0.5,0.25,0.25,10.95163311,24.33598584,6.16677268,6.030994379,89.99965013,104.5348682,90.00018631,3.94630824,1.022513419,4.035153128999999,1.879657076,1.879657076,1.91678871,,,0.1396,0.136012165,0.0035878350000000114,-0.0035878350000000114,1.2872559987225081e-05,0.02570082378223504,0.16171298878223503,0.1396
301,80,0.4375,0.5625,0.0,9.797481111,9.22037194,9.220025171,9.219850501,90.0047015,90.00464795,89.99544922,1.00003761,1.000018945,1.0000565559999999,1.958153711,1.943452804,0.0,,,0.091,0.111419874,0.020419874000000005,0.020419874000000005,0.0004169712541758762,0.22439421978021984,0.33581409378021987,0.131839748
302,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,2.082472987,2.082469558,,,0.1273,0.127030938,0.0002690619999999866,-0.0002690619999999866,7.239435984399279e-08,0.0021136056559307665,0.12914454365593078,0.1273
303,40,0.0,0.8125,0.1875,11.20657022,9.57512353,8.957781817,5.226221871,90.00107413,90.00082329,89.99718801,1.0689168059999998,1.714007181,1.8321310819999999,0.0,1.884833903,1.9283830730000002,,,0.0948,0.092245373,0.00255462699999999,-0.00255462699999999,6.526119109128948e-06,0.026947542194092722,0.11919291519409272,0.0948
305,80,0.125,0.4375,0.4375,11.81825036,24.56747877,6.665989765,6.665671916,119.9900345,90.00471,90.00061207,3.6854960230000002,1.000047684,3.685671764,2.19562712,2.040561133,2.040561133,,,0.3615,0.365168183,0.0036681829999999915,0.0036681829999999915,1.3455566521488938e-05,0.010147117565698456,0.37531530056569845,0.36883636599999997
306,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,2.1546741430000003,2.15469348,2.162284015,,,0.0409,0.037874374,0.0030256259999999965,-0.0030256259999999965,9.154412691875979e-06,0.07397618581907082,0.11185055981907083,0.0409
307,80,0.28125,0.28125,0.4375,11.75391456,24.51383971,6.33392406,6.2681508820000005,89.99995874,104.94811259999999,90.00012774,3.870245282,1.010493235,3.9108566739999997,1.900249949,1.905461368,1.926679286,,,0.1469,0.151785479,0.004885478999999998,0.004885478999999998,2.386790505944098e-05,0.03325717494894485,0.18504265394894484,0.156670958
308,40,0.25,0.625,0.125,11.01124435,14.53137591,10.18130018,5.897507587000001,30.32332085,90.88205097,91.02551755,1.4272613180000002,1.726373392,2.4639859630000003,1.95577177,1.9928150480000002,2.048107918,,,0.1852,0.274611231,0.08941123100000001,0.08941123100000001,0.007994368228935362,0.48278202483801297,0.757393255838013,0.364022462
309,60,0.708333333,0.041666667000000004,0.25,9.834597652000001,13.55256228,10.02787138,5.01365675,120.001671,89.98949167,90.01126303,1.35148944,2.000111272,2.7031292639999998,1.941220235,1.941184995,1.941219585,,,0.2137,0.19677332600000003,0.016926673999999975,-0.016926673999999975,0.0002865122927022752,0.07920764623303685,0.27598097223303686,0.2137
310,40,0.5,0.1875,0.3125,11.2725285,14.63930778,10.26396703,5.945260945,30.32049095,90.92487717,91.07310803,1.426281645,1.726411528,2.462349074,1.99424013,2.001955583,2.02650605,,,0.3983,0.39556625,0.0027337499999999793,-0.0027337499999999793,7.4733890624998865e-06,0.006863545066532712,0.4024297950665327,0.3983
311,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,2.0004152459999998,1.9942941109999999,1.9934633590000002,,,0.228,0.231411688,0.003411687999999996,0.003411687999999996,1.1639615009343973e-05,0.014963543859649105,0.2463752318596491,0.234823376
314,80,0.375,0.3125,0.3125,11.28762911,24.44939239,6.23730268,6.120639061,89.99981529,104.65747370000001,90.00015808,3.91986627,1.019060692,3.994581635,1.890578607,1.888406254,1.927508611,,,0.12300000000000001,0.121634218,0.0013657820000000098,-0.0013657820000000098,1.865360471524027e-06,0.01110391869918707,0.13273813669918708,0.12300000000000001
315,20,0.625,0.0,0.375,11.10684655,12.08654595,6.133969061,3.10059002,89.99954366,90.00019097,104.9066656,1.970428254,1.978323165,3.89814386,1.887875908,0.0,1.8729387069999999,,,0.3638,0.281935161,0.08186483900000002,-0.08186483900000002,0.0067018518644959245,0.2250270450797142,0.5069622060797142,0.3638
316,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.7187319210000003,1.000044556,3.718897613,2.021972913,1.960463209,2.083438101,,,0.2421,0.24402093800000002,0.001920938000000011,0.001920938000000011,3.690002799844042e-06,0.007934481619165679,0.2519554196191657,0.24594187600000003
317,80,0.125,0.0625,0.8125,13.14780652,11.0872505,10.05766108,9.432404904,90.00066586,90.00030626,89.99714772,1.102368673,1.066288098,1.175442595,2.003059334,1.9817916580000001,2.000408626,,,0.1827,0.17647621,0.006223790000000007,-0.006223790000000007,3.8735561964100086e-05,0.034065626710454336,0.21054183671045434,0.1827
319,40,0.0625,0.625,0.3125,11.58591737,14.77315647,10.07609015,5.935020232,31.90552391,95.94646731,97.01024395,1.4661596159999999,1.69773476,2.489150145,1.920510489,1.919606029,1.919733911,,,0.3146,0.23559458100000003,0.07900541899999997,-0.07900541899999997,0.006241856231365556,0.2511297488874761,0.4867243298874761,0.3146
320,30,0.333333333,0.666666667,0.0,9.624292309,13.4593253,4.977225563,4.976814077,120.00054240000001,89.995212,90.00617042,2.7041823060000003,1.0000826809999999,2.704405889,1.92721484,1.927214837,0.0,,,0.0778,0.060931232,0.016868767999999992,-0.016868767999999992,0.00028455533383782373,0.21682221079691508,0.27775344279691505,0.0778
322,60,0.41666666700000005,0.0,0.583333333,11.23365278,14.07181433,10.51792247,5.258578113,120.0014962,89.99389355,90.00569814,1.337889148,2.000145713,2.675973244,2.032357084,0.0,2.0323578369999997,,,0.2481,0.23871860399999997,0.009381396000000014,-0.009381396000000014,8.801059090881627e-05,0.03781296251511493,0.2765315665151149,0.2481
323,80,0.375,0.625,0.0,9.8812436,9.246558102,9.246264209,9.246027817,90.00494924,90.00475569,89.99501822,1.000031785,1.000025567,1.0000573529999999,1.957569064,1.954133888,0.0,,,0.1004,0.102148636,0.0017486359999999979,0.0017486359999999979,3.0577278604959927e-06,0.017416693227091613,0.11956532922709162,0.103897272
324,40,0.25,0.4375,0.3125,11.97078754,14.92407913,6.090498571,6.088243032,120.01978759999999,90.04205398,88.15591078,2.4503871,1.000370475,2.4512949059999998,2.037599469,2.05352812,2.015335884,,,0.3146,0.23559458100000003,0.07900541899999997,-0.07900541899999997,0.006241856231365556,0.2511297488874761,0.4867243298874761,0.3146
325,40,0.3125,0.6875,0.0,10.18138123,9.296770363,8.675872899,5.049186435,90.00193072,90.00211323,89.99957546,1.071565994,1.71827145,1.841241254,1.8251252969999998,1.83546159,0.0,,,0.0668,0.07721723900000001,0.010417239000000009,0.010417239000000009,0.00010851886838312118,0.1559466916167666,0.2331639306167666,0.08763447800000002
326,80,0.0,0.1875,0.8125,12.9712939,10.12421979,10.12408727,10.12408638,89.99814003,90.00121019,90.00135502,1.00001309,1.000000088,1.000013177,0.0,2.162299261,2.13622993,,,0.0641,0.058918973,0.005181027000000005,-0.005181027000000005,2.684304077472905e-05,0.08082725429017168,0.13974622729017167,0.0641
327,60,0.583333333,0.083333333,0.333333333,10.24396935,13.7083546,10.17616204,5.087757058999999,120.0015055,89.99161585,90.00894054,1.347104591,2.000127349,2.6943807339999997,1.9687597140000002,1.968769671,1.9687776259999998,,,0.2503,0.234937948,0.015362052000000015,-0.015362052000000015,0.00023599264165070447,0.06137455852976434,0.2963125065297644,0.2503
329,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1055,0.104410589,0.0010894109999999985,-0.0010894109999999985,1.1868163269209967e-06,0.01032617061611373,0.11473675961611372,0.1055
330,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.3511514810000005,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.9565588669999998,1.935384306,1.933972669,,,0.2113,0.22588132600000002,0.014581326000000033,0.014581326000000033,0.00021261506791827697,0.06900769522006642,0.29488902122006644,0.24046265200000005
331,80,0.46875,0.28125,0.25,10.47768392,9.428916639,9.428628845,9.4285508,90.00279236,89.99738149999999,90.00317134,1.000030523,1.000008278,1.0000388009999999,1.9944675330000001,1.9903715990000002,1.9973120080000002,,,0.2235,0.22766373199999998,0.0041637319999999756,0.0041637319999999756,1.7336664167823798e-05,0.018629673378075952,0.24629340537807592,0.23182746399999996
333,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939157999999,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,1.9501728059999999,1.9543504219999999,0.0,,,0.1086,0.101562722,0.007037278000000008,-0.007037278000000008,4.952328164928411e-05,0.06479998158379381,0.1663627035837938,0.1086
334,80,0.75,0.0625,0.1875,10.16799879,23.77579788,6.285559435,6.285178407,120.0003534,90.01232853,90.01046639,3.782606485,1.000060623,3.782835799,1.9149359680000002,2.08286932,2.038118164,,,0.2416,0.252198541,0.010598540999999989,0.010598540999999989,0.00011232907132868077,0.04386813327814565,0.29606667427814565,0.26279708199999996
335,80,0.21875,0.25,0.53125,12.09888791,24.55406417,6.40416818,6.37726893,90.00005467,105.16112620000001,90.00010676,3.834075477,1.004217989,3.850247565,1.909695296,1.913247032,1.930309295,,,0.1309,0.14667950400000002,0.015779504000000028,0.015779504000000028,0.00024899274648601684,0.1205462490450728,0.2672257530450728,0.16245900800000004
336,80,0.3125,0.15625,0.53125,11.5631285,9.743752638,9.743692157,9.743512244,90.00165207,89.99825133,90.00198684,1.000006207,1.000018465,1.0000246720000001,2.059289511,2.064724531,2.0602509980000003,,,0.2214,0.217861748,0.0035382520000000195,-0.0035382520000000195,1.2519227215504138e-05,0.01598126467931355,0.23384301267931354,0.2214
337,20,0.5,0.0,0.5,11.61100376,12.13499252,6.287976845,3.15334458,89.99972816,90.00015579,105.17898829999999,1.9298723290000002,1.9940658830000002,3.8482925710000004,1.88736144,0.0,1.906219105,,,0.2549,0.27946590600000004,0.024565906000000026,0.024565906000000026,0.0006034837376008373,0.09637468026677137,0.3758405862667714,0.30403181200000007
338,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.9163500580000001,4.048875521,1.875416695,1.875416695,0.0,,,0.0402,0.029129582,0.011070417999999999,-0.011070417999999999,0.00012255415469472397,0.2753835323383084,0.3045131143383084,0.0402
339,40,0.0,0.875,0.125,11.00580623,9.522099869,8.905346959,5.1915647819999995,90.00137072,90.00116567,89.9969272,1.069256472,1.7153492890000002,1.834148329,0.0,1.879927965,1.89103088,,,0.1015,0.18208877399999998,0.08058877399999997,0.08058877399999997,0.006494550494823072,0.7939780689655169,0.9760668429655169,0.262677548
340,80,0.40625,0.0,0.59375,11.62066044,9.759898633999999,9.75988969,9.759567723,89.99930013,90.00090775,90.00151222,1.0000009159999999,1.00003299,1.0000339059999999,2.071923818,0.0,2.058695276,,,0.2332,0.208285857,0.024914143,-0.024914143,0.0006207145214244489,0.10683594768439109,0.3151218046843911,0.2332
341,80,0.4375,0.28125,0.28125,10.61434583,9.469716304,9.469452139,9.469376845,90.00270991,89.99738225,90.00305727,1.000027897,1.000007951,1.000035848,1.9998263230000002,2.004858773,2.004868488,,,0.2328,0.23254707,0.0002529300000000123,-0.0002529300000000123,6.397358490000623e-08,0.0010864690721650013,0.233633539072165,0.2328
342,40,0.0,0.5,0.5,12.24705252,9.84024859,9.219985423999999,5.399521407000001,90.00016076,89.99892136,89.99838172,1.067273769,1.7075560459999999,1.822429776,0.0,1.939841876,1.9630085609999999,,,0.2089,0.18086033699999998,0.02803966300000002,-0.02803966300000002,0.0007862227011535701,0.13422528961225477,0.31508562661225475,0.2089
343,60,0.0,0.958333333,0.041666667000000004,10.18982588,13.67232499,10.16272181,5.08083026,119.9998834,90.00069088,90.00054135,1.3453408690000002,2.000208881,2.6909627539999996,0.0,1.97710663,1.977086441,,,0.0906,0.093123225,0.002523225000000004,0.002523225000000004,6.36666440062502e-06,0.02785016556291395,0.12097339056291395,0.09564645000000001
344,80,0.125,0.0,0.875,13.3737448,11.15658549,10.11068883,9.484861141,90.00085002,90.00039827,89.99670157,1.103444649,1.065981745,1.176251853,2.01761064,0.0,2.010075976,,,0.2385,0.259065637,0.020565637000000025,0.020565637000000025,0.00042294542521577,0.08622908595387851,0.34529472295387853,0.27963127400000004
346,80,0.90625,0.03125,0.0625,9.610900528,23.49786473,6.147124369,6.1467144220000005,120.00451480000001,90.00812787,90.00573005,3.822578383,1.000066694,3.822833325,1.903580804,1.7741462190000001,2.042260716,,,0.2295,0.23589932800000002,0.00639932800000001,0.00639932800000001,4.0951398851584127e-05,0.027883782135076293,0.2637831101350763,0.24229865600000003
347,30,0.25,0.5,0.25,10.45818403,13.78120134,5.12743604,5.126994211,120.00069180000001,89.99679268,90.0038974,2.6877373469999997,1.000086177,2.6879689680000003,1.991623979,1.9916111490000001,1.991598403,,,0.1739,0.19866071899999999,0.024760718999999987,0.024760718999999987,0.0006130932053969603,0.14238481311098325,0.3410455321109832,0.22342143799999997
348,80,0.21875,0.4375,0.34375,11.58990667,24.60355056,6.29923083,6.184570916,90.00000352,104.6856989,90.00012889,3.905802347,1.018539672,3.97821464,1.911286709,1.90695611,1.929396484,,,0.147,0.134911414,0.012088585999999985,-0.012088585999999985,0.00014613391147939563,0.08223527891156453,0.21714669291156452,0.147
349,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.7390908819999997,1.0000428209999999,3.739250994,1.968634321,2.053829485,1.9847876930000001,,,0.3365,0.334035303,0.0024646970000000157,-0.0024646970000000157,6.074731301809077e-06,0.007324508172362602,0.3413598111723626,0.3365
350,80,0.5625,0.0,0.4375,11.17936412,24.2382275,6.527402837,6.52696138,119.9944182,90.01581276,90.01391323,3.7133034539999996,1.000067636,3.713554607,2.018810212,0.0,2.018786326,,,0.3848,0.374374565,0.010425434999999983,-0.010425434999999983,0.00010868969493922464,0.027093126299376255,0.40146769129937626,0.3848
351,80,0.28125,0.5,0.21875,11.16914453,24.57157886,6.21149716,6.043571868,89.99989612,104.37427190000001,90.00015456,3.95582228,1.027785769,4.065737845,1.919609498,1.911396649,1.878310599,,,0.1978,0.200605946,0.0028059460000000036,0.0028059460000000036,7.87333295491602e-06,0.014185773508594558,0.21479171950859458,0.203411892
353,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.00031870000001,89.99592423,1.1049301040000001,1.06525752,1.177035103,2.074347097,2.034876814,2.028157363,,,0.2061,0.199333402,0.0067665980000000125,-0.0067665980000000125,4.578684849360417e-05,0.03283162542455125,0.23216502742455125,0.2061
354,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.146945363,2.123535894,,,0.0846,0.078238129,0.006361870999999991,-0.006361870999999991,4.0473402620640885e-05,0.0751994208037824,0.1534375498037824,0.0846
355,80,0.375,0.46875,0.15625,10.8768245,24.49063931,6.14985489,5.9603542570000005,89.99976785,104.2355123,90.00017790000001,3.982311737,1.031793518,4.108923439,1.8893068380000002,1.893702319,1.923005531,,,0.1095,0.100217289,0.009282710999999999,-0.009282710999999999,8.616872350952098e-05,0.08477361643835615,0.18499090543835617,0.1095
357,40,0.1875,0.0,0.8125,13.04749637,10.03380014,9.40749068,5.529017108,90.00041701,89.99734448,90.00128821,1.066575613,1.7014761390000002,1.814752956,2.012621086,0.0,1.990235694,,,0.2554,0.247599533,0.007800467000000005,-0.007800467000000005,6.084728541808908e-05,0.030542157400156637,0.2781416904001566,0.2554
358,20,0.75,0.0,0.25,10.61510753,12.03811207,5.9800511389999995,3.04783547,89.99935245,90.00022703,104.6228607,2.013045004,1.9620649469999998,3.9497250389999996,1.8678140680000002,0.0,1.8678140680000002,,,0.3008,0.252162675,0.04863732500000001,-0.04863732500000001,0.0023655893831556257,0.16169323470744684,0.41385590970744685,0.3008
359,80,0.5,0.40625,0.09375,10.21113995,10.11467884,9.304735878999999,8.679767032,90.00182922,90.00138442,90.00192521,1.087046314,1.072002952,1.165316857,1.8315354190000002,1.83508068,1.84593967,,,0.1382,0.137384326,0.0008156739999999885,-0.0008156739999999885,6.653240742759812e-07,0.005902127351664172,0.14328645335166418,0.1382
360,30,0.583333333,0.41666666700000005,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631000000003,1.000065424,2.7130405860000004,1.9127383669999998,1.912751589,0.0,,,0.062,0.045442163,0.016557837,-0.016557837,0.00027416196611856897,0.2670618870967742,0.3125040500967742,0.062
361,80,0.6875,0.125,0.1875,10.248600300000001,23.82273344,6.304163617,6.303818972,119.9996868,90.01387718,90.00879849,3.7788888239999996,1.000054672,3.779095425,1.954076542,1.9540681290000002,1.95403728,,,0.3622,0.34353544,0.018664559999999997,-0.018664559999999997,0.00034836579999359985,0.05153108779679734,0.39506652779679735,0.3622
362,30,0.083333333,0.833333333,0.083333333,10.19754885,13.67747143,5.082320759,5.081819791,120.00011540000001,89.99939006,90.00175054,2.691186188,1.00009858,2.691451486,1.974571167,1.974574365,1.974571167,,,0.1123,0.114352514,0.0020525140000000053,0.0020525140000000053,4.2128137201960216e-06,0.018277061442564607,0.1326295754425646,0.11640502800000001
363,80,0.3125,0.25,0.4375,11.56611762,10.58361418,9.667927253,9.042951848,90.00131003,90.0005064,90.00003187,1.094713883,1.06911188,1.170371617,1.929108945,1.9055318509999999,1.908094515,,,0.2323,0.252950973,0.020650973000000017,0.020650973000000017,0.0004264626858467297,0.08889786052518302,0.341848833525183,0.27360194600000004
364,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1264,0.10510054699999999,0.021299453000000024,-0.021299453000000024,0.00045366669809921003,0.1685083306962027,0.2736088776962027,0.1264
365,40,0.125,0.125,0.75,12.92442545,10.00463374,9.379950347000001,5.508958541,90.00024178,89.99758461,90.00047573,1.0665977290000002,1.7026721619999998,1.816066261,1.97459986,1.99432825,1.989028878,,,0.2422,0.259060754,0.016860754000000006,0.016860754000000006,0.0002842850254485162,0.06961500412881919,0.3286757581288192,0.27592150800000004
366,80,0.78125,0.15625,0.0625,9.764106976,23.59166288,6.183507091,6.1831864,120.0031133,90.01355528,90.00319786,3.815256057,1.000051865,3.815453935,1.924403969,1.945947006,1.784698452,,,0.2771,0.314940014,0.03784001399999998,0.03784001399999998,0.0014318666595201943,0.13655725009022004,0.45149726409022006,0.35278002799999997
367,80,0.5,0.0,0.5,11.61100375,24.26998505,6.30668915,6.287976845,89.99972825,105.17898829999999,90.00015579,3.848292578,1.002975886,3.85974466,1.8826470219999998,0.0,1.9109335219999999,,,0.1442,0.169507357,0.025307357000000003,0.025307357000000003,0.0006404623183254492,0.17550178224687935,0.34500913924687937,0.194814714
368,80,0.40625,0.4375,0.15625,10.83455627,24.45816228,6.14096717,5.953969164,89.99973106,104.2464839,90.00018297,3.982786685,1.031407285,4.107875202,1.890609386,1.887711439,1.920361639,,,0.0893,0.104247045,0.014947044999999992,0.014947044999999992,0.00022341415423202476,0.16738012318029105,0.27162716818029103,0.11919408999999999
369,80,0.0,0.96875,0.03125,11.05842179,24.91342666,6.18654928,5.909211631,90.00016995,103.75025079999999,90.00013244,4.02703115,1.046933105,4.216032225,0.0,1.92022434,1.973239776,,,0.0081,0.011740955,0.0036409550000000013,0.0036409550000000013,1.3256553312025009e-05,0.4495006172839508,0.4612415722839508,0.015381910000000002
370,80,0.21875,0.0,0.78125,12.51764773,10.00485801,10.00471612,10.00453742,89.99933589,90.00064081,90.00096490000001,1.0000141820000001,1.000017862,1.0000320440000001,2.136802525,0.0,2.110010919,,,0.139,0.125561646,0.013438354000000013,-0.013438354000000013,0.00018058935822931637,0.09667880575539577,0.22224045175539575,0.139
371,80,0.4375,0.15625,0.40625,11.25726069,24.29200991,6.542791052,6.542414067999999,119.99364369999999,90.01478881,90.00856598,3.71279011,1.000057622,3.713004047,1.985001113,1.9965894430000002,2.0755456519999997,,,0.2478,0.250700786,0.0029007860000000163,0.0029007860000000163,8.414559417796094e-06,0.011706158192090461,0.2624069441920905,0.253601572
372,80,0.15625,0.5,0.34375,11.6784513,24.66852032,6.31700627,6.197312918,90.00007443,104.66435729999999,90.00011868,3.905096697,1.01931375,3.980518758,1.9269628330000002,1.9171093330000002,1.923655364,,,0.1634,0.17844804600000003,0.015048046000000037,0.015048046000000037,0.0002264436884181171,0.09209330477356205,0.27054135077356206,0.19349609200000006
374,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.0000553559999998,1.941194954,1.9420117940000001,0.0,,,0.1054,0.111101539,0.0057015390000000055,0.0057015390000000055,3.250754696852106e-05,0.05409429791271353,0.16519583691271353,0.116803078
376,80,0.875,0.0,0.125,9.568014534,9.147883409,9.147540021000001,9.147172627,90.00200071,89.99937458,90.0031406,1.000037539,1.000040165,1.000077705,1.934566446,0.0,1.934566996,,,0.1836,0.19701888,0.013418879999999994,0.013418879999999994,0.00018006634045439985,0.07308758169934637,0.2701064616993464,0.21043776
377,80,0.03125,0.0,0.96875,13.45967949,10.24982553,10.24955475,10.24951305,89.99940127,90.00045272,90.00046785,1.000026419,1.000004068,1.000030487,2.189121785,0.0,2.166982021,,,0.0217,0.020222862,0.0014771379999999994,-0.0014771379999999994,2.1819366710439982e-06,0.06807087557603683,0.08829373757603684,0.0217
378,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011782999999,6.545730206,119.99286509999999,90.01038941,90.00420528,3.716640354,1.000043017,3.7168002319999998,2.009880977,2.024923942,2.037231823,,,0.3062,0.310038556,0.003838555999999993,0.003838555999999993,1.4734512165135946e-05,0.012536107119529695,0.3225746631195297,0.313877112
380,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.7099457030000003,1.000071234,2.710138742,1.9203700069999998,1.920370004,0.0,,,0.0688,0.0621548,0.006645199999999997,-0.006645199999999997,4.415868303999996e-05,0.09658720930232553,0.15874200930232554,0.0688
381,80,0.8125,0.1875,0.0,9.546973136,23.48789769,6.12790029,6.127599615,120.0047797,90.01418591,89.99902314,3.8329438430000002,1.0000490690000001,3.8331319219999997,1.902927345,1.9029724540000001,0.0,,,0.2278,0.22840001100000001,0.0006000110000000114,0.0006000110000000114,3.6001320012101366e-07,0.002633937664618136,0.23103394866461816,0.22900002200000003
383,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211000001,4.997417851,120.00036100000001,89.99660641,90.00479006,2.7013357360000003,1.000088318,2.7015743110000003,1.9348110669999998,1.9348279919999998,0.0,,,0.0761,0.07634152,0.00024151999999999507,0.00024151999999999507,5.833191039999762e-08,0.003173718791064324,0.07951523879106431,0.07658303999999999
384,40,0.3125,0.375,0.3125,11.45256906,14.32330049,6.077623271,6.076688602000001,120.0025876,90.01693672,90.00382502,2.356727268,1.000153812,2.3570897619999998,1.992831824,2.006962553,1.9928318680000001,,,0.2733,0.31944550899999996,0.04614550899999997,0.04614550899999997,0.0021294080008690784,0.1688456238565678,0.4882911328565678,0.36559101799999993
385,80,0.15625,0.1875,0.65625,12.20250356,9.920084856,9.920060682,9.919943865,89.99807833,90.00156677,90.00165773,1.000002437,1.000011776,1.000014213,2.096569033,2.1048675869999998,2.096304065,,,0.1691,0.159128614,0.009971385999999999,-0.009971385999999999,9.942853876099598e-05,0.05896739207569485,0.21809600607569485,0.1691
386,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602182999999,5.8336622060000005,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.4357706919999997,1.958400656,0.0,2.002506605,,,0.3116,0.399393076,0.08779307600000003,0.08779307600000003,0.00770762419354178,0.2817492811296535,0.6811423571296535,0.48718615200000004
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,1.796845385,1.7661477419999998,0.0,,,0.0391,0.03997459,0.0008745899999999945,0.0008745899999999945,7.649076680999905e-07,0.022368030690536944,0.06234262069053694,0.04084917999999999
389,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.00156709999999,89.98829662,90.01271722,2.7138974160000005,1.000053357,2.714042222,1.9136102030000002,1.913645297,1.9135821219999998,,,0.0962,0.091848284,0.004351715999999992,-0.004351715999999992,1.8937432144655928e-05,0.04523613305613297,0.13708441705613297,0.0962
390,80,0.375,0.375,0.25,10.60925426,9.468196926000001,9.467909967999999,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.0000318609999999,2.00673695,2.000132378,1.999029648,,,0.1969,0.19321983,0.0036801699999999826,-0.0036801699999999826,1.3543651228899873e-05,0.018690553580497628,0.21191038358049763,0.1969
