@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from mbtr/random_state_4/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute mbtr_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
457,80,0.0,0.625,0.375,11.80895344,24.58125557,6.661439937,6.661197686,119.9893743,89.99598797,90.00062873,3.690081394,1.000036367,3.690215593,0.0,0.0,0.0,0.0,3.507094548,1.990910049,0.0,3.330798722,2.172177804,0.0,1.991458392,2.280093348,0.0839,0.086621181,0.002721181,0.002721181,7.40482603476e-06,0.0324336233611,0.119054804361,0.089342362
458,40,0.625,0.375,0.0,10.08093068,14.10811309,9.896121863,5.729341427,30.27502944,90.66262031,90.76882139,1.425620388,1.727270401,2.462431899,3.159945991,0.0,1.937258396,3.035619934,0.0,1.931365365,0.0,0.0,0.0,1.828156416,1.524000342,0.0,0.2532,0.190793087,0.062406913,-0.062406913,0.00389462279019,0.246472800158,0.437265887158,0.2532
459,80,0.25,0.4375,0.3125,10.9758969,9.575984021,9.575802033,9.57571995,90.00325783,90.00321968,89.99633311,1.000019005,1.000008572,1.000027577,3.16785856,3.169975914,2.018461347,3.175654378,3.197758529,2.026089377,3.311088689,3.165412073,2.029144605,1.590226156,1.879086242,1.666081342,0.204,0.197880337,0.006119663,-0.006119663,3.74502752336e-05,0.0299983480392,0.227878685039,0.204
461,40,0.0,0.1875,0.8125,13.87005115,15.68472345,10.98017617,6.366248244,30.41260707,91.39703763,91.62261595,1.428458269,1.724748352,2.463731047,0.0,0.0,0.0,0.0,3.184666752,2.208587141,0.0,3.436609123,2.113396202,0.0,1.476947511,2.036664138,0.3419,0.269931847,0.071968153,-0.071968153,0.00517941504623,0.210494744077,0.480426591077,0.3419
464,80,0.09375,0.0625,0.84375,12.92682137,10.11269113,10.11251595,10.11243568,89.99895252,90.00082084,90.00090484,1.000017323,1.000007938,1.000025261,2.233266161,3.341034657,2.141026177,1.670547473,3.341049445,2.145725487,2.660001273,2.249818018,2.137893678,0.631150979,0.543440677,2.135775264,0.0915,0.096897866,0.005397866,0.005397866,2.9136957354e-05,0.0589930710383,0.155890937038,0.102295732
465,30,0.583333333,0.25,0.166666667,9.76415731,13.52148245,5.001698552,5.001375602,120.0012957,89.99139639,90.00956999,2.703378124,1.000064572,2.703552688,1.665898578,2.736560987,1.944983726,2.762601122,0.0,1.945002975,2.762601122,0.0,1.944989503,1.964730011,0.992186439,0.992195695,0.1487,0.155629542,0.006929542,0.006929542,4.80185523298e-05,0.0466008204438,0.202230362444,0.162559084
466,80,0.03125,0.0625,0.90625,13.24244559,10.19434702,10.19412897,10.19409432,89.99897764,90.00075731,90.00073882,1.00002139,1.000003399,1.000024789,3.368024567,3.367977103,2.17728269,1.684012283,3.368021385,2.148838079,1.378711144,2.099376091,2.155698423,0.272160515,0.505357714,2.151218492,0.0467,0.056314063,0.009614063,0.009614063,9.2430207368e-05,0.205868586724,0.262182649724,0.065928126
467,40,0.3125,0.375,0.3125,11.76952262,14.76834855,6.066984295,6.066898885,119.9961392,90.01630603,89.99957299,2.434215721,1.000014078,2.43424999,3.157433448,2.941800797,2.081315463,2.51947003,3.156019404,2.014787978,3.162561979,3.285750424,2.010371797,1.575484259,1.512647533,1.696011879,0.3367,0.349564733,0.012864733,0.012864733,0.000165501355161,0.0382082952183,0.387773028218,0.362429466
468,80,0.09375,0.5625,0.34375,11.56473933,24.47038745,6.607159624,6.60692693,119.9907939,90.00160842,90.0019234,3.70361681,1.00003522,3.70374725,3.30354103,3.303502247,1.997789701,2.336266355,3.437389112,2.043037247,2.157094938,3.303615858,2.055385061,0.67790407,1.892749504,1.772340829,0.2758,0.268571299,0.007228701,-0.007228701,5.22541181474e-05,0.0262099383611,0.294781237361,0.2758
469,40,0.625,0.25,0.125,10.02542923,14.08409229,9.821923576,5.703067503,30.5595029,91.08510582,91.25849674,1.433944398,1.722217661,2.469564367,3.008211516,2.555791027,1.929526253,2.974701018,2.270607428,1.938959556,3.107620361,3.077430746,1.891202001,1.825082283,1.548608535,0.80208324,0.17,0.237496611,0.067496611,0.067496611,0.00455579249649,0.397038888235,0.634535499235,0.304993222
470,80,0.09375,0.28125,0.625,12.19690786,9.918538329,9.918525556,9.918475808,90.00199121,89.99745816,90.00191672,1.000001288,1.000005016,1.000006303,3.282654125,3.276975418,2.090701519,1.460254615,3.278861908,2.103001718,2.585763249,3.27784084,2.09624226,0.668271586,1.636901377,2.062296967,0.1501,0.151356832,0.001256832,0.001256832,1.57962667622e-06,0.00837329780147,0.159730129801,0.152613664
471,80,0.34375,0.65625,0.0,9.923303324,9.259651194,9.259383743,9.259116489,90.00507266,90.00480928,89.99480362,1.000028884,1.000028864,1.000057749,3.059112003,0.0,1.954076101,3.067599925,0.0,1.960346265,0.0,0.0,0.0,1.735230566,1.963116369,0.0,0.1081,0.101536509,0.006563491,-0.006563491,4.30794141071e-05,0.0607168455134,0.162253354513,0.1081
472,80,0.25,0.5,0.25,11.03850269,24.23210185,6.486826835,6.486631608,119.9937987,90.00886486,90.00375176,3.735586361,1.000030097,3.73569879,3.402084605,2.838046623,1.974071763,3.382365287,3.382371236,2.024844613,3.283134037,3.402019763,2.00792033,1.384382305,1.695066265,1.704958843,0.29,0.293039652,0.003039652,0.003039652,9.2394842811e-06,0.0104815586207,0.303521210621,0.296079304
473,80,0.875,0.125,0.0,9.8257832,24.01239701,5.920203601,5.698058622,89.99910606,103.9713649,90.00028128,4.056008649,1.038986082,4.214136534,1.573520373,0.0,1.851334374,2.9601018,0.0,1.7944242,0.0,0.0,0.0,1.827378205,0.601509728,0.0,0.0199,0.021319908,0.001419908,0.001419908,2.01613872846e-06,0.071352160804,0.092672068804,0.022739816
474,80,0.0,0.71875,0.28125,11.50880801,24.46063938,6.592426738,6.592271231,119.9904597,89.99498522,90.00315956,3.710415049,1.000023589,3.710502575,0.0,0.0,0.0,0.0,3.508487308,1.985758707,0.0,3.296267632,2.174881937,0.0,1.970705677,2.123738339,0.0925,0.088626673,0.003873327,-0.003873327,1.50026620489e-05,0.0418738054054,0.130500478405,0.0925
475,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,3.14105726,3.176338279,1.98961455,3.114857331,3.116946911,1.997825746,3.112776805,3.110827092,1.987973864,1.881445267,1.511967125,1.518476603,0.2269,0.224884748,0.002015252,-0.002015252,4.0612406235e-06,0.00888167474658,0.233766422747,0.2269
476,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.9997428,104.6791019,90.00016831,3.920625459,1.018275309,3.992276102,3.246431098,3.252776672,1.882195641,3.126423984,2.421124383,1.912449704,3.171596408,2.942302436,1.902675315,1.639420983,1.364193645,1.259956639,0.2246,0.204855146,0.019744854,-0.019744854,0.000389859259481,0.0879111932324,0.292766339232,0.2246
477,80,0.78125,0.1875,0.03125,9.649444374,9.913872451,9.144376546,8.515200285,90.00424483,90.00142552,90.00230471,1.08414963,1.073888604,1.164255933,2.815265954,1.247146907,1.798271603,2.929614539,0.528022493,1.802922887,2.904847319,3.168134957,1.809732089,1.839415994,1.249343322,0.244181184,0.097,0.097557974,0.000557974,0.000557974,3.11334984676e-07,0.00575230927835,0.103310283278,0.098115948
478,80,0.0,0.25,0.75,13.03547493,24.7237663,6.646894016,6.58880912,90.00034821,90.00004771,105.6108468,3.719596888,1.00881569,3.7523877,0.0,0.0,0.0,0.0,3.29440456,1.946621198,0.0,3.352223671,1.947221398,0.0,1.333491398,2.020217013,0.1122,0.118229393,0.006029393,0.006029393,3.63535799484e-05,0.0537379055258,0.171967298526,0.124258786
479,40,0.875,0.0,0.125,10.21781161,14.13422035,5.778393625,5.778181237,119.9960382,89.9987635,90.00273544,2.446046647,1.000036757,2.446136556,0.0,3.312888332,1.94405878,0.0,0.0,0.0,3.124064707,0.0,1.918387506,1.917188069,0.0,0.811109946,0.283,0.288264495,0.005264495,0.005264495,2.7714907605e-05,0.0186024558304,0.30686695083,0.29352899
480,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.351151481,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,3.341811818,3.211257685,1.956558867,1.079240691,3.349870346,1.919503386,0.645991964,3.402185723,1.950912317,0.262333802,1.715474084,1.815890353,0.0749,0.070594266,0.004305734,-0.004305734,1.85393452788e-05,0.057486435247,0.128080701247,0.0749
482,80,0.1875,0.0,0.8125,12.6714951,10.04568538,10.04552173,10.04536629,89.99934483,90.00060429,90.00087874,1.000016291,1.000015474,1.000031765,0.0,3.324736196,2.136180536,0.0,0.0,0.0,2.371850193,0.0,2.121811081,1.070433319,0.0,2.122268279,0.1414,0.125287178,0.016112822,-0.016112822,0.000259623032804,0.113952065064,0.239239243064,0.1414
483,80,0.71875,0.03125,0.25,10.39423791,23.8796279,6.341233134,6.340831787,119.9989101,90.01269323,90.01289749,3.765770379,1.000063296,3.766008735,1.051293404,3.285561292,1.970505948,3.170570523,3.170415894,1.830278321,3.170479635,0.792629058,1.96466313,1.906225,0.195945783,1.612305139,0.38,0.377918884,0.002081116,-0.002081116,4.33104380546e-06,0.00547662105263,0.383395505053,0.38
484,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,3.381083661,3.319554995,1.883479153,0.676216732,2.016344463,1.913206903,3.383746497,3.350319328,1.957798528,0.477814546,1.596593516,0.999820562,0.0433,0.078079894,0.034779894,0.034779894,0.00120964102665,0.803230808314,0.881310702314,0.112859788
485,80,0.21875,0.09375,0.6875,12.55671664,10.90475883,9.91581644,9.29012457,90.00121595,90.00034042,89.99828031,1.099733834,1.067350213,1.173801142,2.446489856,3.262427941,1.949015139,3.370826666,3.22811338,1.979238122,3.055158266,2.15772292,1.973212459,1.264739968,0.615997631,2.032130426,0.2509,0.258833485,0.007933485,0.007933485,6.29401842452e-05,0.0316201076126,0.290453592613,0.26676697
486,80,0.0,0.46875,0.53125,12.32043007,24.78236248,6.776517947,6.776141779,119.9877335,89.99933248,89.99584847,3.657093905,1.000055514,3.657296923,0.0,0.0,0.0,0.0,3.535121266,1.992408845,0.0,3.582638323,2.180148867,0.0,1.798550426,2.326919418,0.0816,0.086120925,0.004520925,0.004520925,2.04387628556e-05,0.0554034926471,0.141524417647,0.09064185
487,80,0.0625,0.34375,0.59375,12.4739246,10.87381054,9.895927467,9.273738311,89.99934224,90.00013308,89.99846574,1.098816718,1.067091515,1.172537997,3.199427586,3.214571877,1.95067323,2.138418378,3.245285797,1.971543676,1.609441706,3.339986245,1.96071819,0.538205066,1.818240757,1.84391315,0.2402,0.233110768,0.007089232,-0.007089232,5.02572103498e-05,0.0295138717735,0.262624639774,0.2402
488,80,0.40625,0.34375,0.25,11.07966485,24.4334132,6.19343584,6.050113632,89.99976003,104.5021459,90.00017102,3.945049861,1.023689176,4.038504842,2.503349044,3.266898587,1.876866096,2.954657896,3.222482852,1.893487378,3.21181386,3.168869177,1.934001754,1.469913593,1.374831198,1.593140943,0.0824,0.09780373,0.01540373,0.01540373,0.000237274897913,0.186938470874,0.284742200874,0.11320746
489,80,0.15625,0.5,0.34375,11.20796524,9.642971898,9.642868295,9.642721615,90.00342935,90.00321776,89.99592628,1.000010744,1.000015211,1.000025956,3.18589666,3.195903387,2.043339843,1.993296573,3.223184448,2.040983384,3.359831369,3.187437165,2.035036839,0.988520124,1.968638015,1.720699024,0.1727,0.172071587,0.000628413,-0.000628413,3.94902898569e-07,0.00363875506659,0.175710342067,0.1727
490,30,0.416666667,0.166666667,0.416666667,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,1.173670029,2.965923329,2.008660618,2.934175073,2.934175063,2.008628543,2.87578529,1.173670025,2.008596463,2.048030467,1.043679087,2.048030457,0.2493,0.245504543,0.003795457,-0.003795457,1.44054938388e-05,0.0152244564781,0.260728999478,0.2493
491,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.426542766,1.726309576,2.462654437,3.213078975,2.76160154,1.989232199,3.253142054,2.482130138,1.976080455,2.990985947,3.292696767,2.069373884,1.816470573,1.41331904,1.37962861,0.4786,0.40284518,0.07575482,-0.07575482,0.00573879275323,0.158284203928,0.561129383928,0.4786
492,80,0.5,0.28125,0.21875,10.34220109,9.388117384,9.387805827,9.387724955,90.00287801,89.99738197,90.0032873,1.000033187,1.000008615,1.000041802,2.912868346,3.36163167,1.988667904,3.101549202,3.26042581,1.981752629,3.101650955,3.177714123,1.982589636,1.87213815,1.555263084,1.258668164,0.2132,0.20095094,0.01224906,-0.01224906,0.000150039470884,0.0574533771107,0.258404317111,0.2132
493,80,0.3125,0.3125,0.375,11.54151446,24.49785457,6.29005723,6.197562778,89.99990543,104.7989288,90.00014032,3.89469502,1.014924327,3.952820721,2.929431687,3.252653636,1.897462695,2.910955096,3.263451539,1.897462695,3.240319868,3.268515258,1.927355256,1.297803101,1.391126071,1.757312212,0.1462,0.138369034,0.007830966,-0.007830966,6.13240284932e-05,0.053563378933,0.191932412933,0.1462
494,80,0.3125,0.09375,0.59375,12.04279587,24.62741103,6.720901692,6.720434916,119.990114,90.01604236,90.00450364,3.664301631,1.000069456,3.664556139,1.34423452,3.360326235,2.102384674,3.360502251,3.360295254,2.030174916,3.418952559,2.224970958,2.068210881,1.66179573,0.687078802,1.999931107,0.3832,0.363002413,0.020197587,-0.020197587,0.000407942520623,0.052707690501,0.415710103501,0.3832
495,40,0.5,0.1875,0.3125,11.57707282,14.73700363,6.027732271,6.025940051,120.0356929,90.0623779,88.1160809,2.444866986,1.000297418,2.445594132,3.198916562,3.062850149,2.032729147,3.155220172,3.20100361,2.003046036,3.179666963,3.320904018,1.992868609,2.049095922,1.190406574,1.509749988,0.423,0.35934056,0.06365944,-0.06365944,0.00405252430111,0.150495130024,0.509835690024,0.423
496,80,0.1875,0.0,0.8125,12.97172282,25.00329137,6.922607099,6.922020221,119.9868482,90.02001298,89.99501544,3.611831643,1.000084784,3.612137869,0.0,3.461198516,2.088676118,0.0,0.0,0.0,3.186076952,0.0,2.144287194,1.058530233,0.0,2.027233005,0.275,0.265973547,0.009026453,-0.009026453,8.14768537612e-05,0.0328234654545,0.298797012455,0.275
497,80,0.0,0.4375,0.5625,12.50705043,24.77323966,6.48387177,6.453880107,90.00030371,105.1649332,90.000068,3.820747933,1.004647075,3.838503234,0.0,0.0,0.0,0.0,3.334739127,1.926717496,0.0,3.343903793,1.952117603,0.0,1.813802328,2.020089794,0.0245,0.032253284,0.007753284,0.007753284,6.01134127847e-05,0.316460571429,0.348713855429,0.040006568
498,80,0.375,0.40625,0.21875,10.51635789,9.440490922,9.44020374,9.440160985,90.00338164,90.00350773,89.99652847,1.000030421,1.000004529,1.00003495,3.162116921,3.159378022,1.996468845,3.121446241,3.022011302,1.993932376,3.12124781,3.190660819,2.001181702,1.804797749,1.848847668,1.350648841,0.2002,0.196822384,0.003377616,-0.003377616,1.14082898435e-05,0.0168712087912,0.213693592791,0.2002
499,80,0.375,0.375,0.25,10.60925426,9.468196926,9.467909968,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.000031861,3.134957535,3.134994069,2.004531969,3.168685266,2.947237099,2.000134067,3.132244669,3.130119731,2.002334587,1.770362897,1.600885941,1.352410051,0.1981,0.19176836,0.00633164,-0.00633164,4.00896650896e-05,0.0319618374558,0.223730197456,0.1981
500,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.9997428,104.6791019,90.00016831,3.920625459,1.018275309,3.992276102,3.023367874,3.261807447,1.87754117,3.164841296,3.214366027,1.896159055,3.166144353,3.30567663,1.922224094,1.760299561,1.223791111,1.623597063,0.1283,0.124542481,0.003757519,-0.003757519,1.41189490354e-05,0.0292869758379,0.153829456838,0.1283
501,80,0.0625,0.0625,0.875,13.08399854,10.15351896,10.15332229,10.15326492,89.99896474,90.00078806,90.00082114,1.00001937,1.00000565,1.000025021,3.35456122,3.354490532,2.168560363,3.35456122,3.354560262,2.140234728,2.295659089,2.045843634,2.146298033,0.542142064,0.503334443,2.144328796,0.069,0.06716349,0.00183651,-0.00183651,3.3727689801e-06,0.0266160869565,0.0937795769565,0.069
502,40,0.375,0.3125,0.3125,11.4575513,14.72041534,10.31706183,5.976719703,30.33170824,90.96665926,91.12238843,1.426803055,1.726208078,2.462958959,3.074057703,3.264166033,2.043673725,3.085201689,3.320884188,2.037304344,3.297246019,3.286408912,1.962151516,1.790414654,1.70427996,1.215502988,0.369,0.332898628,0.036101372,-0.036101372,0.00130330906028,0.097835696477,0.430734324477,0.369
503,80,0.6875,0.0625,0.25,10.43239796,10.20032988,9.365723769,8.73611962,90.00425179,90.00088768,90.00155725,1.089112826,1.072069085,1.167604191,1.178951335,3.132121999,1.853757199,3.133050294,3.156719961,1.819728233,3.033997481,2.008602404,1.839667254,1.929070528,0.411340538,1.249127138,0.2272,0.236256186,0.009056186,0.009056186,8.20145048666e-05,0.0398599735915,0.276116159592,0.245312372
504,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.0003187,89.99592423,1.104930104,1.06525752,1.177035103,0.0,3.291324914,2.034811633,0.0,3.291311066,2.0348686,1.288379558,1.288379517,2.029475486,0.275057781,0.275057994,2.060304445,0.2099,0.193826324,0.016073676,-0.016073676,0.000258363060153,0.0765777798952,0.270404103895,0.2099
505,40,0.375,0.3125,0.3125,11.64643197,14.81982106,6.02483623,6.024729931,120.0007563,89.99787914,89.99839653,2.459788199,1.000017644,2.459831599,2.998667271,3.226471129,2.036676347,3.052280753,3.231512977,2.035694329,3.164240372,3.208253549,2.008877267,1.981100642,1.534641924,1.431760817,0.3312,0.350522858,0.019322858,0.019322858,0.000373372841288,0.0583419625604,0.40886482056,0.369845716
506,80,0.1875,0.34375,0.46875,11.85633507,10.67671645,9.742156528,9.11900889,90.00017356,90.00037453,89.99957176,1.095929471,1.068335018,1.170819831,3.253743234,3.169655117,1.927925465,3.336062525,3.222719323,1.918518279,3.058749694,3.268917935,1.939571341,1.240647099,1.746466385,1.904425493,0.199,0.190134523,0.008865477,-0.008865477,7.85966824375e-05,0.0445501356784,0.234684658678,0.199
507,40,0.5,0.1875,0.3125,11.13443242,14.47464376,10.27398527,5.947375195,30.26602605,87.89939401,87.57779074,1.408863589,1.727482281,2.433786887,3.102293175,3.204486618,1.997890512,3.124093772,3.28798554,1.984642415,3.246240323,2.653763443,1.935135881,1.829319552,1.088641244,1.45736771,0.3379,0.318713352,0.019186648,-0.019186648,0.000368127461476,0.0567820301864,0.375495382186,0.3379
509,40,0.1875,0.8125,0.0,10.61208212,14.36675615,9.987507844,5.804717285,30.65255255,91.34904558,91.56710548,1.438472577,1.720584716,2.475013932,3.052680449,0.0,1.95708824,3.083150115,0.0,1.962006862,0.0,0.0,0.0,1.155434293,1.917551998,0.0,0.1429,0.144269088,0.001369088,0.001369088,1.87440195174e-06,0.00958074177747,0.153849829777,0.145638176
510,80,0.0,0.125,0.875,13.18555592,10.17969714,10.17951063,10.17950534,89.99856639,90.0010373,90.0009313,1.000018322,1.00000052,1.000018842,0.0,0.0,0.0,0.0,3.363176447,2.174142426,0.0,2.98738146,2.149805689,0.0,1.087083573,2.145765685,0.0428,0.044257718,0.001457718,0.001457718,2.12494176752e-06,0.0340588317757,0.0783165497757,0.045715436
511,80,0.28125,0.59375,0.125,10.61129601,24.04784085,6.384407277,6.384309881,119.9960253,90.01092035,90.00307825,3.766652064,1.000015256,3.766709527,3.192171173,2.631163127,1.933133309,3.244912156,3.367905738,1.985411375,3.275613479,3.192167115,2.046025202,1.426607129,1.969889993,1.259099669,0.2032,0.218942255,0.015742255,0.015742255,0.000247818592485,0.0774717273622,0.296413982362,0.23468451
512,20,0.375,0.5,0.125,10.7954065,12.24944444,5.928334644,3.06618266,89.99975834,90.000182,104.1484829,2.066253877,1.933457756,3.995014583,3.280704428,2.156939909,1.880276384,3.299351275,1.658999061,1.895683492,3.127383978,3.280704428,1.941904815,1.441002505,1.59662352,0.668438498,0.0905,0.099391192,0.008891192,0.008891192,7.90532951809e-05,0.0982452154696,0.19763640747,0.108282384
513,80,0.4375,0.375,0.1875,10.58538978,10.24787944,9.408122422,8.783343637,90.00160142,90.00107357,90.00148319,1.089258726,1.071132226,1.166740124,3.062910387,3.274584757,1.869035252,3.069045154,3.237627459,1.850447282,3.141975031,3.102644223,1.84199316,1.896572383,1.616253336,1.013424799,0.1703,0.150439664,0.019860336,-0.019860336,0.000394432946033,0.1166197064,0.2670593704,0.1703
514,80,0.0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0.0,0.0,0.0,0.0,2.440103863,1.920200572,0.0,3.128253755,1.972335556,0.0,1.902561866,1.103713538,0.0166,0.026440196,0.009840196,0.009840196,9.68294573184e-05,0.592782891566,0.619223087566,0.036280392
515,10,0.5,0.0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,0.0,3.590748986,2.037773352,0.0,0.0,0.0,3.590748986,0.0,2.037976683,1.344846225,0.0,1.852531787,0.6121,0.509309184,0.102790816,-0.102790816,0.0105659518539,0.1679314099,0.6772405939,0.6121
516,40,0.125,0.875,0.0,10.43802081,9.368339104,8.750637679,5.093025444,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,2.984802102,0.0,1.897315666,2.770216298,0.0,1.840569075,0.0,0.0,0.0,1.022974678,1.875195745,0.0,0.0522,0.053499892,0.001299892,0.001299892,1.68971921166e-06,0.0249021455939,0.0784020375939,0.054799784
517,80,0.25,0.40625,0.34375,11.54580486,24.57106714,6.29034311,6.178201294,89.9999679,104.6963928,90.0001339,3.9061569,1.018151208,3.977058365,3.218997577,3.252164511,1.905398492,2.988941577,3.260986625,1.901318016,3.233977887,3.220115679,1.93226604,1.269354314,1.664958018,1.714316735,0.1217,0.111637641,0.010062359,-0.010062359,0.000101251068645,0.0826816680362,0.194319309036,0.1217
519,80,0.03125,0.09375,0.875,13.52689732,11.2004103,10.14648147,9.522232526,89.99991109,90.00021497,89.99639087,1.10387136,1.065556994,1.176237849,3.375524323,3.271737321,2.023605057,1.125174774,3.299396072,2.01270304,1.252120191,2.784934357,2.019005512,0.273502613,0.83782174,2.0511583,0.218,0.212536518,0.005463482,-0.005463482,2.98496355643e-05,0.0250618440367,0.237598362037,0.218
520,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,3.038843728,0.0,1.942708216,3.035325169,0.0,1.940296763,0.0,0.0,0.0,1.911405698,1.877348424,0.0,0.1013,0.102255598,0.000955598,0.000955598,9.13167537604e-07,0.00943334649556,0.111688944496,0.103211196
521,80,0.5625,0.09375,0.34375,10.90051668,10.36275262,9.492965423,8.864618334,90.00341205,90.00073823,90.00098542,1.091624393,1.070882588,1.169001555,2.337183298,3.165077035,1.872828599,3.093849903,3.216786372,1.860107771,3.124357029,3.033989265,1.8852923,1.865912478,0.671786142,1.54188092,0.2534,0.244669298,0.008730702,-0.008730702,7.62251574128e-05,0.0344542304657,0.279123528466,0.2534
522,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,0.0,3.363651842,2.146070822,0.0,3.363700756,2.146087634,1.928098112,1.497519058,2.153909631,0.550624363,0.275312542,2.149636056,0.0648,0.063636178,0.001163822,-0.001163822,1.35448164768e-06,0.0179602160494,0.0815963940494,0.0648
523,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,3.119665094,3.066285586,1.976863978,3.090322896,2.655526982,1.976441772,3.090870485,3.090827296,1.975130651,1.824864318,1.748171997,0.917060389,0.1763,0.170097935,0.006202065,-0.006202065,3.84656102642e-05,0.0351790414067,0.205276976407,0.1763
526,60,0.833333333,0.0,0.166666667,9.436248629,13.39677212,9.879599388,4.939566359,120.0018495,89.98714708,90.01368853,1.356003578,2.000094476,2.712135266,0.0,3.187483717,1.913674903,0.0,0.0,0.0,2.813322145,0.0,1.913678606,1.913793755,0.0,0.866153083,0.1434,0.15161347,0.00821347,0.00821347,6.74610894409e-05,0.0572766387727,0.208890108773,0.15982694
527,40,0.75,0.0,0.25,10.34643123,9.341869875,8.711204663,5.085557132,90.00087891,90.00163523,90.00483906,1.072397015,1.712930253,1.836941289,0.0,3.28163866,1.851499422,0.0,0.0,0.0,3.143552792,0.0,1.817364253,1.915901649,0.0,1.192387412,0.2214,0.217861748,0.003538252,-0.003538252,1.25192272155e-05,0.0159812646793,0.233843012679,0.2214
528,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,3.083701126,0.0,1.889089114,2.782809875,0.0,1.889103054,0.0,0.0,0.0,1.889214415,1.620963933,0.0,0.0418,0.04247653,0.00067653,0.00067653,4.576928409e-07,0.0161849282297,0.0586614582297,0.04315306
529,40,0.625,0.0,0.375,11.21477516,14.23453804,6.032745828,6.032119923,120.0018726,90.01371128,90.00320136,2.359545462,1.000103762,2.359790293,0.0,3.198262169,1.958040508,0.0,0.0,0.0,3.074291016,0.0,2.029302593,1.839562535,0.0,1.865443097,0.3876,0.421931714,0.034331714,0.034331714,0.00117866658618,0.0885751135191,0.510506827519,0.456263428
530,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011783,6.545730206,119.9928651,90.01038941,90.00420528,3.716640354,1.000043017,3.716800232,3.341272479,3.34125649,2.009911729,3.401064706,3.324175724,2.047476858,2.705865767,3.328874823,2.012603481,1.388534951,1.703588786,1.817714386,0.3219,0.337104167,0.015204167,0.015204167,0.000231166694164,0.0472325784405,0.384336745441,0.352308334
531,80,0.0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.000046291,1.000049219,0.0,0.0,0.0,0.0,2.887687915,2.016239857,0.0,3.152474245,2.027282555,0.0,2.014759811,1.021175091,0.128,0.129806931,0.001806931,0.001806931,3.26499963876e-06,0.0141166484375,0.143923579437,0.131613862
