@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_1/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute gamma numeric
@attribute beta numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-O numeric
@attribute Unnamed: 23 numeric
@attribute Unnamed: 24 numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
292,40,0.5625,0.4375,0.0,10.08922873,13.81574477,5.80827504,5.807408174,120.0037126,90.01715151,89.99950872,2.378631293,1.000149269,2.3789863490000003,1.9276678719999998,1.908986045,0.0,,,0.1586,0.16872390899999998,0.010123908999999987,0.010123908999999987,0.00010249353344028073,0.06383296973518277,0.23255687873518274,0.17884781799999996
293,80,0.90625,0.09375,0.0,9.433743096,23.4175585,6.100663872,6.100292075,120.00587320000001,90.00989907,90.00032178,3.838526264,1.000060947,3.838760212,1.908686615,1.7607230809999999,0.0,,,0.2513,0.254791683,0.0034916829999999677,0.0034916829999999677,1.2191850172488774e-05,0.013894480700358008,0.268686163700358,0.25828336599999996
294,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.4265427659999999,1.726309576,2.462654437,2.016025967,2.0224864240000002,1.9947378080000002,,,0.3366,0.345314995,0.008714995000000003,0.008714995000000003,7.595113785002506e-05,0.02589125074272134,0.3712062457427214,0.35402999
295,40,0.875,0.0625,0.0625,10.01953325,14.04403753,5.740417823,5.740203359,119.99672949999999,89.99984411,90.00158487,2.446518348,1.000037362,2.4466097540000002,1.9322022719999998,1.8421000859999999,1.9588108290000001,,,0.2444,0.278540615,0.034140614999999985,0.034140614999999985,0.001165581592578224,0.13969155073649747,0.41823216573649746,0.31268123
296,20,0.125,0.5,0.375,11.807750500000001,12.34637975,6.235763696,3.17169177,90.00011795,90.00010982,104.73501309999999,1.9799306630000002,1.966068631,3.892679568,1.952551584,1.924515351,1.91516994,,,0.2463,0.279845274,0.033545273999999986,0.033545273999999986,0.001125285407735075,0.13619680876979287,0.4160420827697928,0.313390548
297,30,0.25,0.166666667,0.583333333,11.47806686,14.15495794,5.3002472560000005,5.299805953,120.00116129999999,89.99623115,90.00316713,2.670622191,1.000083268,2.670844568,2.056119585,2.0560884980000003,2.056155192,,,0.2522,0.201117214,0.05108278599999999,-0.05108278599999999,0.0026094510255217952,0.20254871530531324,0.4036659293053132,0.2522
299,30,0.41666666700000005,0.5,0.083333333,9.749166071,13.51118863,4.999778772,4.999396717,120.0008285,89.99399842,90.00718640000001,2.702357293,1.00007642,2.7025638080000003,1.94412999,1.944120494,1.944072979,,,0.1196,0.124947037,0.005347036999999999,0.005347036999999999,2.8590804679368988e-05,0.04470766722408026,0.16965470422408024,0.13029407399999998
301,80,0.4375,0.5625,0.0,9.797481111,9.22037194,9.220025171,9.219850501,90.0047015,90.00464795,89.99544922,1.00003761,1.000018945,1.0000565559999999,1.958153711,1.943452804,0.0,,,0.091,0.094757408,0.0037574080000000037,0.0037574080000000037,1.4118114878464029e-05,0.041290197802197844,0.13604760580219785,0.098514816
302,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,2.082472987,2.082469558,,,0.1273,0.141425172,0.014125171999999991,0.014125171999999991,0.00019952048402958376,0.11095971720345633,0.2523848892034563,0.15555034399999998
304,40,0.375,0.625,0.0,10.4320875,14.31891073,10.08087863,5.782494552999999,30.10503871,94.64678927,93.83616175,1.420403048,1.74334425,2.476251486,1.897814909,1.901529066,0.0,,,0.0966,0.122938021,0.02633802099999999,0.02633802099999999,0.0006936913501964404,0.27265032091097297,0.395588341910973,0.149276042
305,80,0.125,0.4375,0.4375,11.81825036,24.56747877,6.665989765,6.665671916,119.9900345,90.00471,90.00061207,3.6854960230000002,1.000047684,3.685671764,2.19562712,2.040561133,2.040561133,,,0.3615,0.369902415,0.008402414999999996,0.008402414999999996,7.060057783222493e-05,0.023243195020746878,0.3931456100207469,0.37830483
306,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,2.1546741430000003,2.15469348,2.162284015,,,0.0409,0.049517299,0.008617299000000002,0.008617299000000002,7.425784205540104e-05,0.2106919070904646,0.2602092060904646,0.058134598
307,80,0.28125,0.28125,0.4375,11.75391456,24.51383971,6.33392406,6.2681508820000005,89.99995874,104.94811259999999,90.00012774,3.870245282,1.010493235,3.9108566739999997,1.900249949,1.905461368,1.926679286,,,0.1469,0.155544566,0.008644565999999992,0.008644565999999992,7.472852132835587e-05,0.05884660313138184,0.21439116913138184,0.164189132
308,40,0.25,0.625,0.125,11.01124435,14.53137591,10.18130018,5.897507587000001,30.32332085,90.88205097,91.02551755,1.4272613180000002,1.726373392,2.4639859630000003,1.95577177,1.9928150480000002,2.048107918,,,0.1852,0.24528953899999997,0.06008953899999997,0.06008953899999997,0.0036107526972325174,0.32445755399568016,0.5697470929956802,0.30537907799999997
309,60,0.708333333,0.041666667000000004,0.25,9.834597652000001,13.55256228,10.02787138,5.01365675,120.001671,89.98949167,90.01126303,1.35148944,2.000111272,2.7031292639999998,1.941220235,1.941184995,1.941219585,,,0.2137,0.220088681,0.006388681000000007,0.006388681000000007,4.081524491976109e-05,0.029895559195133398,0.2499842401951334,0.22647736200000002
310,40,0.5,0.1875,0.3125,11.2725285,14.63930778,10.26396703,5.945260945,30.32049095,90.92487717,91.07310803,1.426281645,1.726411528,2.462349074,1.99424013,2.001955583,2.02650605,,,0.3983,0.439089055,0.04078905500000002,0.04078905500000002,0.0016637470077930266,0.1024078709515441,0.5414969259515441,0.47987811
311,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,2.0004152459999998,1.9942941109999999,1.9934633590000002,,,0.228,0.229114355,0.0011143549999999836,0.0011143549999999836,1.2417870660249633e-06,0.004887521929824489,0.2340018769298245,0.23022870999999998
312,40,0.375,0.3125,0.3125,11.77276991,14.83053449,6.059099995,6.057075012,120.02771200000001,90.05203565,88.13620961,2.447646433,1.000334317,2.4484647230000003,2.03809707,2.004412415,2.004727744,,,0.3049,0.34400074799999997,0.03910074799999996,0.03910074799999996,0.0015288684941595011,0.1282412200721547,0.4722419680721547,0.38310149599999993
313,80,0.21875,0.0625,0.71875,12.3107089,9.949382007,9.949293896,9.949120333,89.99891172,90.00097335,90.00125314,1.000008856,1.000017445,1.000026301,2.097205325,2.111085948,2.105650516,,,0.1801,0.17653386199999999,0.0035661380000000242,-0.0035661380000000242,1.2717340235044172e-05,0.01980087729039436,0.19633473929039436,0.1801
314,80,0.375,0.3125,0.3125,11.28762911,24.44939239,6.23730268,6.120639061,89.99981529,104.65747370000001,90.00015808,3.91986627,1.019060692,3.994581635,1.890578607,1.888406254,1.927508611,,,0.12300000000000001,0.135024538,0.012024537999999987,0.012024537999999987,0.0001445895141134437,0.09776047154471533,0.23278500954471532,0.147049076
315,20,0.625,0.0,0.375,11.10684655,12.08654595,6.133969061,3.10059002,89.99954366,90.00019097,104.9066656,1.970428254,1.978323165,3.89814386,1.887875908,0.0,1.8729387069999999,,,0.3638,0.36551587700000004,0.0017158770000000323,0.0017158770000000323,2.944233879129111e-06,0.004716539307311798,0.37023241630731185,0.3672317540000001
316,80,0.3125,0.34375,0.34375,11.24042449,24.30564885,6.536004576,6.53571337,119.9932017,90.01141346,90.00477655,3.7187319210000003,1.000044556,3.718897613,2.021972913,1.960463209,2.083438101,,,0.2421,0.241142661,0.0009573390000000015,-0.0009573390000000015,9.164979609210029e-07,0.003954312267657999,0.245096973267658,0.2421
317,80,0.125,0.0625,0.8125,13.14780652,11.0872505,10.05766108,9.432404904,90.00066586,90.00030626,89.99714772,1.102368673,1.066288098,1.175442595,2.003059334,1.9817916580000001,2.000408626,,,0.1827,0.181871277,0.0008287230000000034,-0.0008287230000000034,6.867818107290057e-07,0.004535977011494272,0.18640725401149427,0.1827
318,60,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,9.706879343999999,4.853208497,120.00166499999999,89.98641872,90.01458212,1.360880839,2.000095267,2.721891326,1.881470995,1.88146369,0.0,,,0.0274,0.046446094,0.019046094,0.019046094,0.000362753696656836,0.6951129197080291,0.7415590137080291,0.065492188
319,40,0.0625,0.625,0.3125,11.58591737,14.77315647,10.07609015,5.935020232,31.90552391,95.94646731,97.01024395,1.4661596159999999,1.69773476,2.489150145,1.920510489,1.919606029,1.919733911,,,0.3146,0.275312326,0.039287673999999995,-0.039287673999999995,0.0015435213283302757,0.124881354100445,0.400193680100445,0.3146
322,60,0.41666666700000005,0.0,0.583333333,11.23365278,14.07181433,10.51792247,5.258578113,120.0014962,89.99389355,90.00569814,1.337889148,2.000145713,2.675973244,2.032357084,0.0,2.0323578369999997,,,0.2481,0.242015287,0.006084712999999992,-0.006084712999999992,3.7023732292368895e-05,0.024525243853284934,0.26654053085328494,0.2481
323,80,0.375,0.625,0.0,9.8812436,9.246558102,9.246264209,9.246027817,90.00494924,90.00475569,89.99501822,1.000031785,1.000025567,1.0000573529999999,1.957569064,1.954133888,0.0,,,0.1004,0.096942877,0.0034571230000000064,-0.0034571230000000064,1.1951699437129044e-05,0.034433496015936316,0.1313763730159363,0.1004
324,40,0.25,0.4375,0.3125,11.97078754,14.92407913,6.090498571,6.088243032,120.01978759999999,90.04205398,88.15591078,2.4503871,1.000370475,2.4512949059999998,2.037599469,2.05352812,2.015335884,,,0.3146,0.275312326,0.039287673999999995,-0.039287673999999995,0.0015435213283302757,0.124881354100445,0.400193680100445,0.3146
325,40,0.3125,0.6875,0.0,10.18138123,9.296770363,8.675872899,5.049186435,90.00193072,90.00211323,89.99957546,1.071565994,1.71827145,1.841241254,1.8251252969999998,1.83546159,0.0,,,0.0668,0.069781435,0.0029814350000000045,0.0029814350000000045,8.888954659225026e-06,0.04463226047904199,0.11441369547904198,0.07276287000000001
327,60,0.583333333,0.083333333,0.333333333,10.24396935,13.7083546,10.17616204,5.087757058999999,120.0015055,89.99161585,90.00894054,1.347104591,2.000127349,2.6943807339999997,1.9687597140000002,1.968769671,1.9687776259999998,,,0.2503,0.23410101,0.016198990000000024,-0.016198990000000024,0.0002624072770201008,0.06471829804234927,0.29881930804234924,0.2503
328,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.8814753069999999,1.8814421319999999,0.0,,,0.0257,0.037847145,0.012147144999999998,0.012147144999999998,0.00014755313165102496,0.4726515564202334,0.5104987014202333,0.04999429
329,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1055,0.09476915400000001,0.010730845999999988,-0.010730845999999988,0.00011515105587571575,0.10171418009478662,0.19648333409478663,0.1055
330,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.3511514810000005,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.9565588669999998,1.935384306,1.933972669,,,0.2113,0.215451842,0.004151842000000017,0.004151842000000017,1.723779199296414e-05,0.019649039280643713,0.23510088128064371,0.21960368400000002
331,80,0.46875,0.28125,0.25,10.47768392,9.428916639,9.428628845,9.4285508,90.00279236,89.99738149999999,90.00317134,1.000030523,1.000008278,1.0000388009999999,1.9944675330000001,1.9903715990000002,1.9973120080000002,,,0.2235,0.212497202,0.011002798000000008,-0.011002798000000008,0.00012106156382880417,0.049229521252796456,0.26172672325279644,0.2235
332,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.0085750769999997,2.008682012,2.008660616,,,0.2135,0.225621198,0.012121198,0.012121198,0.000146923440955204,0.05677376112412178,0.28239495912412177,0.237742396
334,80,0.75,0.0625,0.1875,10.16799879,23.77579788,6.285559435,6.285178407,120.0003534,90.01232853,90.01046639,3.782606485,1.000060623,3.782835799,1.9149359680000002,2.08286932,2.038118164,,,0.2416,0.245897941,0.004297941,0.004297941,1.8472296839480996e-05,0.017789490894039733,0.26368743189403976,0.250195882
335,80,0.21875,0.25,0.53125,12.09888791,24.55406417,6.40416818,6.37726893,90.00005467,105.16112620000001,90.00010676,3.834075477,1.004217989,3.850247565,1.909695296,1.913247032,1.930309295,,,0.1309,0.128502486,0.0023975139999999895,-0.0023975139999999895,5.74807338019595e-06,0.018315614973261955,0.14681810097326195,0.1309
336,80,0.3125,0.15625,0.53125,11.5631285,9.743752638,9.743692157,9.743512244,90.00165207,89.99825133,90.00198684,1.000006207,1.000018465,1.0000246720000001,2.059289511,2.064724531,2.0602509980000003,,,0.2214,0.22540371899999997,0.004003718999999961,0.004003718999999961,1.6029765830960688e-05,0.01808364498644969,0.24348736398644966,0.22940743799999994
337,20,0.5,0.0,0.5,11.61100376,12.13499252,6.287976845,3.15334458,89.99972816,90.00015579,105.17898829999999,1.9298723290000002,1.9940658830000002,3.8482925710000004,1.88736144,0.0,1.906219105,,,0.2549,0.262902846,0.008002846000000008,0.008002846000000008,6.404554409971613e-05,0.03139602196939979,0.2942988679693998,0.27090569200000003
338,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.9163500580000001,4.048875521,1.875416695,1.875416695,0.0,,,0.0402,0.039819054,0.00038094600000000006,-0.00038094600000000006,1.4511985491600006e-07,0.00947626865671642,0.04929532265671642,0.0402
339,40,0.0,0.875,0.125,11.00580623,9.522099869,8.905346959,5.1915647819999995,90.00137072,90.00116567,89.9969272,1.069256472,1.7153492890000002,1.834148329,0.0,1.879927965,1.89103088,,,0.1015,0.130865012,0.029365011999999996,0.029365011999999996,0.0008623039297601438,0.2893104630541871,0.4201754750541871,0.160230024
340,80,0.40625,0.0,0.59375,11.62066044,9.759898633999999,9.75988969,9.759567723,89.99930013,90.00090775,90.00151222,1.0000009159999999,1.00003299,1.0000339059999999,2.071923818,0.0,2.058695276,,,0.2332,0.20441803,0.02878196999999999,-0.02878196999999999,0.0008284017970808994,0.12342182675814747,0.3278398567581475,0.2332
341,80,0.4375,0.28125,0.28125,10.61434583,9.469716304,9.469452139,9.469376845,90.00270991,89.99738225,90.00305727,1.000027897,1.000007951,1.000035848,1.9998263230000002,2.004858773,2.004868488,,,0.2328,0.217228471,0.015571529,-0.015571529,0.00024247251539784103,0.06688801116838489,0.2841164821683849,0.2328
342,40,0.0,0.5,0.5,12.24705252,9.84024859,9.219985423999999,5.399521407000001,90.00016076,89.99892136,89.99838172,1.067273769,1.7075560459999999,1.822429776,0.0,1.939841876,1.9630085609999999,,,0.2089,0.219358279,0.010458278999999987,0.010458278999999987,0.00010937559964184073,0.050063566299664845,0.26942184529966484,0.22981655799999998
343,60,0.0,0.958333333,0.041666667000000004,10.18982588,13.67232499,10.16272181,5.08083026,119.9998834,90.00069088,90.00054135,1.3453408690000002,2.000208881,2.6909627539999996,0.0,1.97710663,1.977086441,,,0.0906,0.082567581,0.008032418999999999,-0.008032418999999999,6.451975499156098e-05,0.08865804635761589,0.17122562735761587,0.0906
344,80,0.125,0.0,0.875,13.3737448,11.15658549,10.11068883,9.484861141,90.00085002,90.00039827,89.99670157,1.103444649,1.065981745,1.176251853,2.01761064,0.0,2.010075976,,,0.2385,0.240784337,0.0022843369999999974,0.0022843369999999974,5.218195529568988e-06,0.00957793291404611,0.2503622699140461,0.24306867399999998
345,80,0.46875,0.53125,0.0,9.755777997000001,9.207278869,9.206905667000001,9.206761847000001,90.00457718,90.00459382,89.99566568,1.000040535,1.000015621,1.000056157,1.945832666,1.948247674,0.0,,,0.1093,0.09675401199999999,0.012545988000000008,-0.012545988000000008,0.0001574018148961442,0.11478488563586467,0.21153889763586464,0.1093
347,30,0.25,0.5,0.25,10.45818403,13.78120134,5.12743604,5.126994211,120.00069180000001,89.99679268,90.0038974,2.6877373469999997,1.000086177,2.6879689680000003,1.991623979,1.9916111490000001,1.991598403,,,0.1739,0.17864274600000002,0.00474274600000002,0.00474274600000002,2.249363962051619e-05,0.02727283496262231,0.20591558096262233,0.18338549200000004
348,80,0.21875,0.4375,0.34375,11.58990667,24.60355056,6.29923083,6.184570916,90.00000352,104.6856989,90.00012889,3.905802347,1.018539672,3.97821464,1.911286709,1.90695611,1.929396484,,,0.147,0.137221068,0.00977893199999999,-0.00977893199999999,9.56275110606238e-05,0.06652334693877544,0.20374441493877543,0.147
349,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.7390908819999997,1.0000428209999999,3.739250994,1.968634321,2.053829485,1.9847876930000001,,,0.3365,0.333455317,0.003044683000000048,-0.003044683000000048,9.270094570489292e-06,0.009048092124814406,0.34250340912481436,0.3365
350,80,0.5625,0.0,0.4375,11.17936412,24.2382275,6.527402837,6.52696138,119.9944182,90.01581276,90.01391323,3.7133034539999996,1.000067636,3.713554607,2.018810212,0.0,2.018786326,,,0.3848,0.38762009799999997,0.002820097999999993,0.002820097999999993,7.95295272960396e-06,0.0073287370062369885,0.39494883500623695,0.39044019599999996
351,80,0.28125,0.5,0.21875,11.16914453,24.57157886,6.21149716,6.043571868,89.99989612,104.37427190000001,90.00015456,3.95582228,1.027785769,4.065737845,1.919609498,1.911396649,1.878310599,,,0.1978,0.216263984,0.01846398399999999,0.01846398399999999,0.0003409187051522556,0.093346734074823,0.309610718074823,0.23472796799999998
352,80,0.46875,0.1875,0.34375,11.03420596,10.40657859,9.528749402999999,8.901991997,90.00250573,90.00071154,90.00082369,1.092124281,1.070406422,1.1690168440000002,1.8714749769999999,1.904461441,1.888855745,,,0.276,0.271105059,0.0048949410000000415,-0.0048949410000000415,2.3960447393481407e-05,0.017735293478261017,0.288840352478261,0.276
353,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.00031870000001,89.99592423,1.1049301040000001,1.06525752,1.177035103,2.074347097,2.034876814,2.028157363,,,0.2061,0.20683726800000002,0.0007372680000000131,0.0007372680000000131,5.435641038240194e-07,0.00357723435225625,0.21041450235225626,0.20757453600000003
354,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.0000073040000002,1.000000645,1.000007948,0.0,2.146945363,2.123535894,,,0.0846,0.10273984,0.018139840000000004,0.018139840000000004,0.00032905379522560015,0.2144189125295509,0.3171587525295509,0.12087968
355,80,0.375,0.46875,0.15625,10.8768245,24.49063931,6.14985489,5.9603542570000005,89.99976785,104.2355123,90.00017790000001,3.982311737,1.031793518,4.108923439,1.8893068380000002,1.893702319,1.923005531,,,0.1095,0.11227982,0.0027798200000000023,0.0027798200000000023,7.727399232400014e-06,0.025386484018264863,0.13766630401826485,0.11505964
356,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,1.966496517,1.966497624,0.0,,,0.09699999999999999,0.09483577900000001,0.00216422099999998,-0.00216422099999998,4.683852536840914e-06,0.022311556701030726,0.11714733570103074,0.09699999999999999
358,20,0.75,0.0,0.25,10.61510753,12.03811207,5.9800511389999995,3.04783547,89.99935245,90.00022703,104.6228607,2.013045004,1.9620649469999998,3.9497250389999996,1.8678140680000002,0.0,1.8678140680000002,,,0.3008,0.276861985,0.023938015000000035,-0.023938015000000035,0.0005730285621402267,0.07958116688829799,0.35644315188829795,0.3008
359,80,0.5,0.40625,0.09375,10.21113995,10.11467884,9.304735878999999,8.679767032,90.00182922,90.00138442,90.00192521,1.087046314,1.072002952,1.165316857,1.8315354190000002,1.83508068,1.84593967,,,0.1382,0.13161705099999998,0.006582949000000005,-0.006582949000000005,4.333521753660106e-05,0.04763349493487703,0.17925054593487702,0.1382
360,30,0.583333333,0.41666666700000005,0.0,9.299543313,13.33461501,4.915329125,4.915007568,120.0010962,89.99090873,90.01034838,2.7128631000000003,1.000065424,2.7130405860000004,1.9127383669999998,1.912751589,0.0,,,0.062,0.070337606,0.008337605999999997,0.008337605999999997,6.951567381123596e-05,0.13447751612903222,0.20481512212903222,0.078675212
361,80,0.6875,0.125,0.1875,10.248600300000001,23.82273344,6.304163617,6.303818972,119.9996868,90.01387718,90.00879849,3.7788888239999996,1.000054672,3.779095425,1.954076542,1.9540681290000002,1.95403728,,,0.3622,0.350112745,0.012087255000000019,-0.012087255000000019,0.00014610173343502546,0.03337176974047493,0.38348451474047496,0.3622
362,30,0.083333333,0.833333333,0.083333333,10.19754885,13.67747143,5.082320759,5.081819791,120.00011540000001,89.99939006,90.00175054,2.691186188,1.00009858,2.691451486,1.974571167,1.974574365,1.974571167,,,0.1123,0.10752120800000001,0.00477879199999999,-0.00477879199999999,2.2836852979263905e-05,0.042553802315226985,0.150075010315227,0.1123
363,80,0.3125,0.25,0.4375,11.56611762,10.58361418,9.667927253,9.042951848,90.00131003,90.0005064,90.00003187,1.094713883,1.06911188,1.170371617,1.929108945,1.9055318509999999,1.908094515,,,0.2323,0.23470263800000002,0.0024026380000000125,0.0024026380000000125,5.77266935904406e-06,0.010342823934567423,0.24504546193456744,0.23710527600000003
364,30,0.666666667,0.25,0.083333333,9.421602575,13.386478099999998,4.937879988,4.937587634,120.00138009999999,89.98975235,90.01132542,2.710976802,1.00005921,2.7111373189999997,1.921239586,1.921251407,1.9212041309999999,,,0.1264,0.141569729,0.015169728999999993,0.015169728999999993,0.00023012067793344077,0.12001367879746828,0.2615834077974683,0.156739458
365,40,0.125,0.125,0.75,12.92442545,10.00463374,9.379950347000001,5.508958541,90.00024178,89.99758461,90.00047573,1.0665977290000002,1.7026721619999998,1.816066261,1.97459986,1.99432825,1.989028878,,,0.2422,0.273234904,0.031034904000000002,0.031034904000000002,0.0009631652662892161,0.12813750619322875,0.4013724101932288,0.30426980800000003
366,80,0.78125,0.15625,0.0625,9.764106976,23.59166288,6.183507091,6.1831864,120.0031133,90.01355528,90.00319786,3.815256057,1.000051865,3.815453935,1.924403969,1.945947006,1.784698452,,,0.2771,0.328953155,0.051853154999999984,0.051853154999999984,0.0026887496834540232,0.18712795019848424,0.5160811051984843,0.38080631
367,80,0.5,0.0,0.5,11.61100375,24.26998505,6.30668915,6.287976845,89.99972825,105.17898829999999,90.00015579,3.848292578,1.002975886,3.85974466,1.8826470219999998,0.0,1.9109335219999999,,,0.1442,0.14677219,0.002572190000000002,0.002572190000000002,6.6161613961000105e-06,0.017837656033287116,0.1646098460332871,0.14934438
369,80,0.0,0.96875,0.03125,11.05842179,24.91342666,6.18654928,5.909211631,90.00016995,103.75025079999999,90.00013244,4.02703115,1.046933105,4.216032225,0.0,1.92022434,1.973239776,,,0.0081,0.010403144,0.002303144,0.002303144,5.304472284736e-06,0.2843387654320988,0.29474190943209877,0.012706288
370,80,0.21875,0.0,0.78125,12.51764773,10.00485801,10.00471612,10.00453742,89.99933589,90.00064081,90.00096490000001,1.0000141820000001,1.000017862,1.0000320440000001,2.136802525,0.0,2.110010919,,,0.139,0.158105035,0.019105034999999992,0.019105034999999992,0.0003650023623512247,0.13744629496402871,0.2955513299640287,0.17721007
371,80,0.4375,0.15625,0.40625,11.25726069,24.29200991,6.542791052,6.542414067999999,119.99364369999999,90.01478881,90.00856598,3.71279011,1.000057622,3.713004047,1.985001113,1.9965894430000002,2.0755456519999997,,,0.2478,0.25831375100000004,0.010513751000000043,0.010513751000000043,0.00011053896009000192,0.04242837368845861,0.3007421246884586,0.26882750200000005
374,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.0000553559999998,1.941194954,1.9420117940000001,0.0,,,0.1054,0.094890895,0.01050910499999999,-0.01050910499999999,0.0001104412879010248,0.09970687855787468,0.19459777355787466,0.1054
375,30,0.666666667,0.083333333,0.25,9.890239291,13.57334746,5.02425301,5.0239592,120.0015801,89.99017854,90.01058651,2.7015652739999996,1.000058482,2.701723266,1.953486232,1.953523722,1.953473738,,,0.171,0.202241638,0.031241637999999988,0.031241637999999988,0.0009760399449230433,0.1826996374269005,0.3849412754269005,0.233483276
376,80,0.875,0.0,0.125,9.568014534,9.147883409,9.147540021000001,9.147172627,90.00200071,89.99937458,90.0031406,1.000037539,1.000040165,1.000077705,1.934566446,0.0,1.934566996,,,0.1836,0.20076134399999998,0.017161343999999967,0.017161343999999967,0.0002945117278863349,0.09347137254901942,0.2942327165490194,0.21792268799999995
378,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011782999999,6.545730206,119.99286509999999,90.01038941,90.00420528,3.716640354,1.000043017,3.7168002319999998,2.009880977,2.024923942,2.037231823,,,0.3062,0.304465386,0.0017346140000000232,-0.0017346140000000232,3.0088857289960803e-06,0.005664970607446189,0.3101303566074462,0.3062
379,80,0.0,0.53125,0.46875,11.83427867,9.819296683,9.819272649,9.81910897,90.00284607,90.0032718,89.99577088,1.000002448,1.000016669,1.0000191170000001,0.0,2.076201408,2.077066391,,,0.1313,0.14586225,0.014562249999999999,0.014562249999999999,0.00021205912506249997,0.1109082254379284,0.2567704754379284,0.1604245
380,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.7099457030000003,1.000071234,2.710138742,1.9203700069999998,1.920370004,0.0,,,0.0688,0.085455733,0.016655733000000006,0.016655733000000006,0.0002774134417672892,0.24208914244186056,0.32754487544186056,0.10211146600000001
381,80,0.8125,0.1875,0.0,9.546973136,23.48789769,6.12790029,6.127599615,120.0047797,90.01418591,89.99902314,3.8329438430000002,1.0000490690000001,3.8331319219999997,1.902927345,1.9029724540000001,0.0,,,0.2278,0.225711484,0.0020885160000000125,-0.0020885160000000125,4.3618990822560525e-06,0.009168200175592679,0.23487968417559266,0.2278
382,40,0.5,0.4375,0.0625,10.41832235,14.28622172,10.06757912,5.786202293,30.14344521,94.30214806,93.66388545,1.419032475,1.7399286459999999,2.4690152530000002,1.897215289,1.909639096,1.948372618,,,0.294,0.201140756,0.09285924399999998,-0.09285924399999998,0.008622839196251533,0.31584776870748293,0.5169885247074829,0.294
383,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211000001,4.997417851,120.00036100000001,89.99660641,90.00479006,2.7013357360000003,1.000088318,2.7015743110000003,1.9348110669999998,1.9348279919999998,0.0,,,0.0761,0.076207397,0.00010739699999999519,0.00010739699999999519,1.1534115608998967e-08,0.001411261498028846,0.07761865849802885,0.07631479399999999
384,40,0.3125,0.375,0.3125,11.45256906,14.32330049,6.077623271,6.076688602000001,120.0025876,90.01693672,90.00382502,2.356727268,1.000153812,2.3570897619999998,1.992831824,2.006962553,1.9928318680000001,,,0.2733,0.288454792,0.015154792000000028,0.015154792000000028,0.00022966772056326484,0.055451123307720555,0.3439059153077206,0.30360958400000004
