@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
460,80,0.5,0.5,0.0,10.30800064,24.40199063,6.02685622,5.774783134,89.99956858,103.8356938,90.0002193,4.048875523,1.043650658,4.225611605,3.102609985,0.0,1.869252741,3.123960846,0.0,1.881580648,0.0,0.0,0.0,1.759615021,1.570141531,0.0,0.0364,0.038804845,0.002404845,0.002404845,5.78327947402e-06,0.0660671703297,0.10487201533,0.04120969
461,40,0.0,0.1875,0.8125,13.87005115,15.68472345,10.98017617,6.366248244,30.41260707,91.39703763,91.62261595,1.428458269,1.724748352,2.463731047,0.0,0.0,0.0,0.0,3.184666752,2.208587141,0.0,3.436609123,2.113396202,0.0,1.476947511,2.036664138,0.3419,0.341844754,5.5246e-05,-5.5246e-05,3.052120516e-09,0.000161585258848,0.342006339259,0.3419
462,80,0.0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.000046291,1.000049219,0.0,0.0,0.0,0.0,2.779091876,2.019197192,0.0,3.152428368,2.011312946,0.0,2.016934613,1.031953882,0.1207,0.126458433,0.005758433,0.005758433,3.31595506155e-05,0.0477086412593,0.174167074259,0.132216866
463,80,0.4375,0.3125,0.25,11.03687593,24.40093642,6.18454812,6.043739619,89.99972345,104.5130367,90.00017605,3.945467954,1.023298241,4.037390417,3.266796225,3.286922145,1.873001746,3.219302267,3.145809708,1.90907668,3.24568157,3.129750672,1.912790276,1.84404783,1.602950756,1.239613848,0.1474,0.147365083,3.4917e-05,-3.4917e-05,1.219196889e-09,0.000236886024423,0.147601969024,0.1474
464,80,0.09375,0.0625,0.84375,12.92682137,10.11269113,10.11251595,10.11243568,89.99895252,90.00082084,90.00090484,1.000017323,1.000007938,1.000025261,2.233266161,3.341034657,2.141026177,1.670547473,3.341049445,2.145725487,2.660001273,2.249818018,2.137893678,0.631150979,0.543440677,2.135775264,0.0915,0.102089649,0.010589649,0.010589649,0.000112140665943,0.115733868852,0.217823517852,0.112679298
465,30,0.583333333,0.25,0.166666667,9.76415731,13.52148245,5.001698552,5.001375602,120.0012957,89.99139639,90.00956999,2.703378124,1.000064572,2.703552688,1.665898578,2.736560987,1.944983726,2.762601122,0.0,1.945002975,2.762601122,0.0,1.944989503,1.964730011,0.992186439,0.992195695,0.1487,0.165397086,0.016697086,0.016697086,0.000278792680891,0.112287061197,0.277684147197,0.182094172
466,80,0.03125,0.0625,0.90625,13.24244559,10.19434702,10.19412897,10.19409432,89.99897764,90.00075731,90.00073882,1.00002139,1.000003399,1.000024789,3.368024567,3.367977103,2.17728269,1.684012283,3.368021385,2.148838079,1.378711144,2.099376091,2.155698423,0.272160515,0.505357714,2.151218492,0.0467,0.061698704,0.014998704,0.014998704,0.00022496112168,0.321171391863,0.382870095863,0.076697408
467,40,0.3125,0.375,0.3125,11.76952262,14.76834855,6.066984295,6.066898885,119.9961392,90.01630603,89.99957299,2.434215721,1.000014078,2.43424999,3.157433448,2.941800797,2.081315463,2.51947003,3.156019404,2.014787978,3.162561979,3.285750424,2.010371797,1.575484259,1.512647533,1.696011879,0.3367,0.346998067,0.010298067,0.010298067,0.000106050183936,0.0305852895753,0.377583356575,0.357296134
468,80,0.09375,0.5625,0.34375,11.56473933,24.47038745,6.607159624,6.60692693,119.9907939,90.00160842,90.0019234,3.70361681,1.00003522,3.70374725,3.30354103,3.303502247,1.997789701,2.336266355,3.437389112,2.043037247,2.157094938,3.303615858,2.055385061,0.67790407,1.892749504,1.772340829,0.2758,0.266167585,0.009632415,-0.009632415,9.27834187322e-05,0.0349253625816,0.301092947582,0.2758
469,40,0.625,0.25,0.125,10.02542923,14.08409229,9.821923576,5.703067503,30.5595029,91.08510582,91.25849674,1.433944398,1.722217661,2.469564367,3.008211516,2.555791027,1.929526253,2.974701018,2.270607428,1.938959556,3.107620361,3.077430746,1.891202001,1.825082283,1.548608535,0.80208324,0.17,0.229390171,0.059390171,0.059390171,0.00352719241141,0.349353947059,0.578744118059,0.288780342
470,80,0.09375,0.28125,0.625,12.19690786,9.918538329,9.918525556,9.918475808,90.00199121,89.99745816,90.00191672,1.000001288,1.000005016,1.000006303,3.282654125,3.276975418,2.090701519,1.460254615,3.278861908,2.103001718,2.585763249,3.27784084,2.09624226,0.668271586,1.636901377,2.062296967,0.1501,0.159691195,0.009591195,0.009591195,9.1991021528e-05,0.0638987008661,0.223589895866,0.16928239
471,80,0.34375,0.65625,0.0,9.923303324,9.259651194,9.259383743,9.259116489,90.00507266,90.00480928,89.99480362,1.000028884,1.000028864,1.000057749,3.059112003,0.0,1.954076101,3.067599925,0.0,1.960346265,0.0,0.0,0.0,1.735230566,1.963116369,0.0,0.1081,0.095765705,0.012334295,-0.012334295,0.000152134833147,0.114100786309,0.209866491309,0.1081
473,80,0.875,0.125,0.0,9.8257832,24.01239701,5.920203601,5.698058622,89.99910606,103.9713649,90.00028128,4.056008649,1.038986082,4.214136534,1.573520373,0.0,1.851334374,2.9601018,0.0,1.7944242,0.0,0.0,0.0,1.827378205,0.601509728,0.0,0.0199,0.019600377,0.000299623,-0.000299623,8.9773942129e-08,0.0150564321608,0.0346568091608,0.0199
474,80,0.0,0.71875,0.28125,11.50880801,24.46063938,6.592426738,6.592271231,119.9904597,89.99498522,90.00315956,3.710415049,1.000023589,3.710502575,0.0,0.0,0.0,0.0,3.508487308,1.985758707,0.0,3.296267632,2.174881937,0.0,1.970705677,2.123738339,0.0925,0.090751021,0.001748979,-0.001748979,3.05892754244e-06,0.0189078810811,0.109658902081,0.0925
475,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,3.14105726,3.176338279,1.98961455,3.114857331,3.116946911,1.997825746,3.112776805,3.110827092,1.987973864,1.881445267,1.511967125,1.518476603,0.2269,0.222091119,0.004808881,-0.004808881,2.31253364722e-05,0.0211938342882,0.243284953288,0.2269
476,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.9997428,104.6791019,90.00016831,3.920625459,1.018275309,3.992276102,3.246431098,3.252776672,1.882195641,3.126423984,2.421124383,1.912449704,3.171596408,2.942302436,1.902675315,1.639420983,1.364193645,1.259956639,0.2246,0.224091487,0.000508513,-0.000508513,2.58585471169e-07,0.00226408281389,0.226355569814,0.2246
477,80,0.78125,0.1875,0.03125,9.649444374,9.913872451,9.144376546,8.515200285,90.00424483,90.00142552,90.00230471,1.08414963,1.073888604,1.164255933,2.815265954,1.247146907,1.798271603,2.929614539,0.528022493,1.802922887,2.904847319,3.168134957,1.809732089,1.839415994,1.249343322,0.244181184,0.097,0.094835779,0.002164221,-0.002164221,4.68385253684e-06,0.022311556701,0.117147335701,0.097
478,80,0.0,0.25,0.75,13.03547493,24.7237663,6.646894016,6.58880912,90.00034821,90.00004771,105.6108468,3.719596888,1.00881569,3.7523877,0.0,0.0,0.0,0.0,3.29440456,1.946621198,0.0,3.352223671,1.947221398,0.0,1.333491398,2.020217013,0.1122,0.113082719,0.000882719,0.000882719,7.79192832961e-07,0.00786737076649,0.120950089766,0.113965438
479,40,0.875,0.0,0.125,10.21781161,14.13422035,5.778393625,5.778181237,119.9960382,89.9987635,90.00273544,2.446046647,1.000036757,2.446136556,0.0,3.312888332,1.94405878,0.0,0.0,0.0,3.124064707,0.0,1.918387506,1.917188069,0.0,0.811109946,0.283,0.295179099,0.012179099,0.012179099,0.000148330452452,0.0430356855124,0.338214784512,0.307358198
480,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.351151481,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,3.341811818,3.211257685,1.956558867,1.079240691,3.349870346,1.919503386,0.645991964,3.402185723,1.950912317,0.262333802,1.715474084,1.815890353,0.0749,0.09530784,0.02040784,0.02040784,0.000416479933466,0.272467823765,0.367775663765,0.11571568
481,80,0.375,0.375,0.25,11.12256568,24.46589097,6.20232356,6.056488584,89.99979645,104.4912716,90.00016591,3.944633126,1.02407913,4.039616459,3.225608287,2.956780834,1.899504942,2.644324817,2.979362859,1.887124799,3.262642062,2.838213264,1.918075156,1.410829068,1.443480644,1.203824047,0.1506,0.145278051,0.005321949,-0.005321949,2.83231411586e-05,0.0353383067729,0.180616357773,0.1506
482,80,0.1875,0.0,0.8125,12.6714951,10.04568538,10.04552173,10.04536629,89.99934483,90.00060429,90.00087874,1.000016291,1.000015474,1.000031765,0.0,3.324736196,2.136180536,0.0,0.0,0.0,2.371850193,0.0,2.121811081,1.070433319,0.0,2.122268279,0.1414,0.138170809,0.003229191,-0.003229191,1.04276745145e-05,0.0228372772277,0.161008086228,0.1414
484,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,3.381083661,3.319554995,1.883479153,0.676216732,2.016344463,1.913206903,3.383746497,3.350319328,1.957798528,0.477814546,1.596593516,0.999820562,0.0433,0.048045501,0.004745501,0.004745501,2.2519779741e-05,0.109595866051,0.157641367051,0.052791002
485,80,0.21875,0.09375,0.6875,12.55671664,10.90475883,9.91581644,9.29012457,90.00121595,90.00034042,89.99828031,1.099733834,1.067350213,1.173801142,2.446489856,3.262427941,1.949015139,3.370826666,3.22811338,1.979238122,3.055158266,2.15772292,1.973212459,1.264739968,0.615997631,2.032130426,0.2509,0.251304169,0.000404169,0.000404169,1.63352580561e-07,0.00161087684336,0.252915045843,0.251708338
486,80,0.0,0.46875,0.53125,12.32043007,24.78236248,6.776517947,6.776141779,119.9877335,89.99933248,89.99584847,3.657093905,1.000055514,3.657296923,0.0,0.0,0.0,0.0,3.535121266,1.992408845,0.0,3.582638323,2.180148867,0.0,1.798550426,2.326919418,0.0816,0.075251585,0.006348415,-0.006348415,4.03023730122e-05,0.0777992034314,0.153050788431,0.0816
487,80,0.0625,0.34375,0.59375,12.4739246,10.87381054,9.895927467,9.273738311,89.99934224,90.00013308,89.99846574,1.098816718,1.067091515,1.172537997,3.199427586,3.214571877,1.95067323,2.138418378,3.245285797,1.971543676,1.609441706,3.339986245,1.96071819,0.538205066,1.818240757,1.84391315,0.2402,0.25536971,0.01516971,0.01516971,0.000230120101484,0.0631544962531,0.318524206253,0.27053942
488,80,0.40625,0.34375,0.25,11.07966485,24.4334132,6.19343584,6.050113632,89.99976003,104.5021459,90.00017102,3.945049861,1.023689176,4.038504842,2.503349044,3.266898587,1.876866096,2.954657896,3.222482852,1.893487378,3.21181386,3.168869177,1.934001754,1.469913593,1.374831198,1.593140943,0.0824,0.09640716,0.01400716,0.01400716,0.000196200531266,0.169989805825,0.266396965825,0.11041432
489,80,0.15625,0.5,0.34375,11.20796524,9.642971898,9.642868295,9.642721615,90.00342935,90.00321776,89.99592628,1.000010744,1.000015211,1.000025956,3.18589666,3.195903387,2.043339843,1.993296573,3.223184448,2.040983384,3.359831369,3.187437165,2.035036839,0.988520124,1.968638015,1.720699024,0.1727,0.186340415,0.013640415,0.013640415,0.000186060921372,0.0789832947307,0.265323709731,0.19998083
490,30,0.416666667,0.166666667,0.416666667,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,1.173670029,2.965923329,2.008660618,2.934175073,2.934175063,2.008628543,2.87578529,1.173670025,2.008596463,2.048030467,1.043679087,2.048030457,0.2493,0.22617776,0.02312224,-0.02312224,0.000534637982618,0.0927486562375,0.318926416237,0.2493
491,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.426542766,1.726309576,2.462654437,3.213078975,2.76160154,1.989232199,3.253142054,2.482130138,1.976080455,2.990985947,3.292696767,2.069373884,1.816470573,1.41331904,1.37962861,0.4786,0.422251491,0.056348509,-0.056348509,0.00317515446652,0.117736124112,0.539987615112,0.4786
492,80,0.5,0.28125,0.21875,10.34220109,9.388117384,9.387805827,9.387724955,90.00287801,89.99738197,90.0032873,1.000033187,1.000008615,1.000041802,2.912868346,3.36163167,1.988667904,3.101549202,3.26042581,1.981752629,3.101650955,3.177714123,1.982589636,1.87213815,1.555263084,1.258668164,0.2132,0.206145891,0.007054109,-0.007054109,4.97604537839e-05,0.033086815197,0.239232706197,0.2132
493,80,0.3125,0.3125,0.375,11.54151446,24.49785457,6.29005723,6.197562778,89.99990543,104.7989288,90.00014032,3.89469502,1.014924327,3.952820721,2.929431687,3.252653636,1.897462695,2.910955096,3.263451539,1.897462695,3.240319868,3.268515258,1.927355256,1.297803101,1.391126071,1.757312212,0.1462,0.13094463,0.01525537,-0.01525537,0.000232726313837,0.104345896033,0.235290526033,0.1462
494,80,0.3125,0.09375,0.59375,12.04279587,24.62741103,6.720901692,6.720434916,119.990114,90.01604236,90.00450364,3.664301631,1.000069456,3.664556139,1.34423452,3.360326235,2.102384674,3.360502251,3.360295254,2.030174916,3.418952559,2.224970958,2.068210881,1.66179573,0.687078802,1.999931107,0.3832,0.360152607,0.023047393,-0.023047393,0.000531182324096,0.0601445537578,0.420297160758,0.3832
495,40,0.5,0.1875,0.3125,11.57707282,14.73700363,6.027732271,6.025940051,120.0356929,90.0623779,88.1160809,2.444866986,1.000297418,2.445594132,3.198916562,3.062850149,2.032729147,3.155220172,3.20100361,2.003046036,3.179666963,3.320904018,1.992868609,2.049095922,1.190406574,1.509749988,0.423,0.389051635,0.033948365,-0.033948365,0.00115249148617,0.0802561820331,0.469307817033,0.423
496,80,0.1875,0.0,0.8125,12.97172282,25.00329137,6.922607099,6.922020221,119.9868482,90.02001298,89.99501544,3.611831643,1.000084784,3.612137869,0.0,3.461198516,2.088676118,0.0,0.0,0.0,3.186076952,0.0,2.144287194,1.058530233,0.0,2.027233005,0.275,0.298298092,0.023298092,0.023298092,0.00054280109084,0.0847203345455,0.383018426545,0.321596184
497,80,0.0,0.4375,0.5625,12.50705043,24.77323966,6.48387177,6.453880107,90.00030371,105.1649332,90.000068,3.820747933,1.004647075,3.838503234,0.0,0.0,0.0,0.0,3.334739127,1.926717496,0.0,3.343903793,1.952117603,0.0,1.813802328,2.020089794,0.0245,0.027534163,0.003034163,0.003034163,9.20614511057e-06,0.123843387755,0.151377550755,0.030568326
498,80,0.375,0.40625,0.21875,10.51635789,9.440490922,9.44020374,9.440160985,90.00338164,90.00350773,89.99652847,1.000030421,1.000004529,1.00003495,3.162116921,3.159378022,1.996468845,3.121446241,3.022011302,1.993932376,3.12124781,3.190660819,2.001181702,1.804797749,1.848847668,1.350648841,0.2002,0.19237937,0.00782063,-0.00782063,6.11622535969e-05,0.0390640859141,0.231443455914,0.2002
499,80,0.375,0.375,0.25,10.60925426,9.468196926,9.467909968,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.000031861,3.134957535,3.134994069,2.004531969,3.168685266,2.947237099,2.000134067,3.132244669,3.130119731,2.002334587,1.770362897,1.600885941,1.352410051,0.1981,0.204222146,0.006122146,0.006122146,3.74806716453e-05,0.03090432105,0.23512646705,0.210344292
501,80,0.0625,0.0625,0.875,13.08399854,10.15351896,10.15332229,10.15326492,89.99896474,90.00078806,90.00082114,1.00001937,1.00000565,1.000025021,3.35456122,3.354490532,2.168560363,3.35456122,3.354560262,2.140234728,2.295659089,2.045843634,2.146298033,0.542142064,0.503334443,2.144328796,0.069,0.08363264,0.01463264,0.01463264,0.00021411415337,0.212067246377,0.295699886377,0.09826528
502,40,0.375,0.3125,0.3125,11.4575513,14.72041534,10.31706183,5.976719703,30.33170824,90.96665926,91.12238843,1.426803055,1.726208078,2.462958959,3.074057703,3.264166033,2.043673725,3.085201689,3.320884188,2.037304344,3.297246019,3.286408912,1.962151516,1.790414654,1.70427996,1.215502988,0.369,0.373512963,0.004512963,0.004512963,2.03668350394e-05,0.0122302520325,0.385743215033,0.378025926
503,80,0.6875,0.0625,0.25,10.43239796,10.20032988,9.365723769,8.73611962,90.00425179,90.00088768,90.00155725,1.089112826,1.072069085,1.167604191,1.178951335,3.132121999,1.853757199,3.133050294,3.156719961,1.819728233,3.033997481,2.008602404,1.839667254,1.929070528,0.411340538,1.249127138,0.2272,0.246349744,0.019149744,0.019149744,0.000366712695266,0.0842858450704,0.33063558907,0.265499488
504,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.0003187,89.99592423,1.104930104,1.06525752,1.177035103,0.0,3.291324914,2.034811633,0.0,3.291311066,2.0348686,1.288379558,1.288379517,2.029475486,0.275057781,0.275057994,2.060304445,0.2099,0.210506567,0.000606567,0.000606567,3.67923525489e-07,0.00288979037637,0.213396357376,0.211113134
505,40,0.375,0.3125,0.3125,11.64643197,14.81982106,6.02483623,6.024729931,120.0007563,89.99787914,89.99839653,2.459788199,1.000017644,2.459831599,2.998667271,3.226471129,2.036676347,3.052280753,3.231512977,2.035694329,3.164240372,3.208253549,2.008877267,1.981100642,1.534641924,1.431760817,0.3312,0.341065634,0.009865634,0.009865634,9.7330734222e-05,0.0297875422705,0.370853176271,0.350931268
506,80,0.1875,0.34375,0.46875,11.85633507,10.67671645,9.742156528,9.11900889,90.00017356,90.00037453,89.99957176,1.095929471,1.068335018,1.170819831,3.253743234,3.169655117,1.927925465,3.336062525,3.222719323,1.918518279,3.058749694,3.268917935,1.939571341,1.240647099,1.746466385,1.904425493,0.199,0.200388958,0.001388958,0.001388958,1.92920432576e-06,0.00697968844221,0.207368646442,0.201777916
507,40,0.5,0.1875,0.3125,11.13443242,14.47464376,10.27398527,5.947375195,30.26602605,87.89939401,87.57779074,1.408863589,1.727482281,2.433786887,3.102293175,3.204486618,1.997890512,3.124093772,3.28798554,1.984642415,3.246240323,2.653763443,1.935135881,1.829319552,1.088641244,1.45736771,0.3379,0.325695852,0.012204148,-0.012204148,0.000148941228406,0.0361176324356,0.361813484436,0.3379
508,40,0.0,0.1875,0.8125,14.12321461,15.78256865,6.429046086,6.429011045,120.0011998,90.00004315,89.99328883,2.454884977,1.00000545,2.454898357,0.0,0.0,0.0,0.0,3.329599409,2.172362688,0.0,2.322267576,2.159794861,0.0,1.277832501,2.13554009,0.3409,0.367150036,0.026250036,0.026250036,0.000689064390001,0.0770021589909,0.444152194991,0.393400072
511,80,0.28125,0.59375,0.125,10.61129601,24.04784085,6.384407277,6.384309881,119.9960253,90.01092035,90.00307825,3.766652064,1.000015256,3.766709527,3.192171173,2.631163127,1.933133309,3.244912156,3.367905738,1.985411375,3.275613479,3.192167115,2.046025202,1.426607129,1.969889993,1.259099669,0.2032,0.207246379,0.004046379,0.004046379,1.63731830116e-05,0.0199132824803,0.22715966148,0.211292758
512,20,0.375,0.5,0.125,10.7954065,12.24944444,5.928334644,3.06618266,89.99975834,90.000182,104.1484829,2.066253877,1.933457756,3.995014583,3.280704428,2.156939909,1.880276384,3.299351275,1.658999061,1.895683492,3.127383978,3.280704428,1.941904815,1.441002505,1.59662352,0.668438498,0.0905,0.093961457,0.003461457,0.003461457,1.19816845628e-05,0.0382481436464,0.132209600646,0.097422914
513,80,0.4375,0.375,0.1875,10.58538978,10.24787944,9.408122422,8.783343637,90.00160142,90.00107357,90.00148319,1.089258726,1.071132226,1.166740124,3.062910387,3.274584757,1.869035252,3.069045154,3.237627459,1.850447282,3.141975031,3.102644223,1.84199316,1.896572383,1.616253336,1.013424799,0.1703,0.161205628,0.009094372,-0.009094372,8.27076020744e-05,0.0534020669407,0.214607694941,0.1703
514,80,0.0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0.0,0.0,0.0,0.0,2.440103863,1.920200572,0.0,3.128253755,1.972335556,0.0,1.902561866,1.103713538,0.0166,0.017861535,0.001261535,0.001261535,1.59147055623e-06,0.0759960843373,0.0938576193373,0.01912307
515,10,0.5,0.0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,0.0,3.590748986,2.037773352,0.0,0.0,0.0,3.590748986,0.0,2.037976683,1.344846225,0.0,1.852531787,0.6121,0.516625327,0.095474673,-0.095474673,0.00911541318446,0.155978880902,0.672604207902,0.6121
516,40,0.125,0.875,0.0,10.43802081,9.368339104,8.750637679,5.093025444,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,2.984802102,0.0,1.897315666,2.770216298,0.0,1.840569075,0.0,0.0,0.0,1.022974678,1.875195745,0.0,0.0522,0.055834604,0.003634604,0.003634604,1.32103462368e-05,0.0696284291188,0.125463033119,0.059469208
519,80,0.03125,0.09375,0.875,13.52689732,11.2004103,10.14648147,9.522232526,89.99991109,90.00021497,89.99639087,1.10387136,1.065556994,1.176237849,3.375524323,3.271737321,2.023605057,1.125174774,3.299396072,2.01270304,1.252120191,2.784934357,2.019005512,0.273502613,0.83782174,2.0511583,0.218,0.217439233,0.000560767,-0.000560767,3.14459628289e-07,0.00257232568807,0.220011558688,0.218
520,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,3.038843728,0.0,1.942708216,3.035325169,0.0,1.940296763,0.0,0.0,0.0,1.911405698,1.877348424,0.0,0.1013,0.092544156,0.008755844,-0.008755844,7.66648041523e-05,0.0864347877591,0.178978943759,0.1013
521,80,0.5625,0.09375,0.34375,10.90051668,10.36275262,9.492965423,8.864618334,90.00341205,90.00073823,90.00098542,1.091624393,1.070882588,1.169001555,2.337183298,3.165077035,1.872828599,3.093849903,3.216786372,1.860107771,3.124357029,3.033989265,1.8852923,1.865912478,0.671786142,1.54188092,0.2534,0.316282947,0.062882947,0.062882947,0.0039542650234,0.248156854775,0.564439801775,0.379165894
522,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,0.0,3.363651842,2.146070822,0.0,3.363700756,2.146087634,1.928098112,1.497519058,2.153909631,0.550624363,0.275312542,2.149636056,0.0648,0.071778253,0.006978253,0.006978253,4.8696014932e-05,0.107689089506,0.179467342506,0.078756506
524,80,0.0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.000007304,1.000000645,1.000007948,0.0,0.0,0.0,0.0,3.3287682,2.132900509,0.0,3.450246872,2.128217512,0.0,1.342335465,2.084660916,0.0859,0.102452176,0.016552176,0.016552176,0.000273974530335,0.192691222352,0.295143398352,0.119004352
526,60,0.833333333,0.0,0.166666667,9.436248629,13.39677212,9.879599388,4.939566359,120.0018495,89.98714708,90.01368853,1.356003578,2.000094476,2.712135266,0.0,3.187483717,1.913674903,0.0,0.0,0.0,2.813322145,0.0,1.913678606,1.913793755,0.0,0.866153083,0.1434,0.181890239,0.038490239,0.038490239,0.00148149849828,0.268411708508,0.450301947508,0.220380478
528,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,3.083701126,0.0,1.889089114,2.782809875,0.0,1.889103054,0.0,0.0,0.0,1.889214415,1.620963933,0.0,0.0418,0.04694659,0.00514659,0.00514659,2.64873886281e-05,0.123124162679,0.170070752679,0.05209318
529,40,0.625,0.0,0.375,11.21477516,14.23453804,6.032745828,6.032119923,120.0018726,90.01371128,90.00320136,2.359545462,1.000103762,2.359790293,0.0,3.198262169,1.958040508,0.0,0.0,0.0,3.074291016,0.0,2.029302593,1.839562535,0.0,1.865443097,0.3876,0.427503849,0.039903849,0.039903849,0.00159231716501,0.102951106811,0.530454955811,0.467407698
530,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011783,6.545730206,119.9928651,90.01038941,90.00420528,3.716640354,1.000043017,3.716800232,3.341272479,3.34125649,2.009911729,3.401064706,3.324175724,2.047476858,2.705865767,3.328874823,2.012603481,1.388534951,1.703588786,1.817714386,0.3219,0.331528968,0.009628968,0.009628968,9.2717024745e-05,0.029912917055,0.361441885055,0.341157936
531,80,0.0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.000046291,1.000049219,0.0,0.0,0.0,0.0,2.887687915,2.016239857,0.0,3.152474245,2.027282555,0.0,2.014759811,1.021175091,0.128,0.126458433,0.001541567,-0.001541567,2.37642881549e-06,0.0120434921875,0.138501925187,0.128
532,80,0.09375,0.4375,0.46875,11.99771842,10.72054772,9.777945574,9.156385357,89.99922686,90.00029531,89.99935118,1.096400838,1.067882706,1.170827494,3.314395822,3.290255833,1.926555804,2.63746767,3.26254958,1.95624631,2.279241977,3.282018757,1.922973571,0.544584137,1.88307241,1.893752831,0.2137,0.220088681,0.006388681,0.006388681,4.08152449198e-05,0.0298955591951,0.249984240195,0.226477362
533,80,0.3125,0.6875,0.0,10.55499165,24.59684233,6.08018253,5.81319525,89.99979403,103.7689212,90.00018823,4.045411829,1.045927802,4.231208702,3.166799805,0.0,1.940093366,3.085720891,0.0,1.867793986,0.0,0.0,0.0,1.528871429,1.849664732,0.0,0.0017,0.003918546,0.002218546,0.002218546,4.92194635412e-06,1.30502705882,1.30894560482,0.006137092
534,20,0.0,0.625,0.375,11.98752575,12.41135766,6.261249217,3.18946721,90.00025776,90.0000896,104.6927034,1.982249425,1.963101924,3.89135766,0.0,0.0,0.0,0.0,3.330182196,1.91825206,0.0,3.302924199,1.963123922,0.0,1.944635082,1.696522443,0.0214,0.01966793,0.00173207,-0.00173207,3.0000664849e-06,0.0809378504673,0.100605780467,0.0214
535,80,0.3125,0.5625,0.125,10.87985536,24.5638454,6.15014076,5.94111444,89.99983194,104.1265314,90.00017167,3.994029789,1.035183015,4.1345518,3.185838237,2.639451798,1.900968978,3.21005151,2.349269416,1.900968978,3.231749874,3.090269807,1.900968978,1.339895177,1.756508788,0.734114857,0.1197,0.112254167,0.007445833,-0.007445833,5.54404290639e-05,0.0622041186299,0.17445828563,0.1197
536,80,0.0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.000001432,0.0,0.0,0.0,0.0,3.303779237,2.125088922,0.0,3.299030486,2.104830037,0.0,2.129243437,2.111956026,0.1101,0.120416599,0.010316599,0.010316599,0.000106432214927,0.0937020799273,0.214118678927,0.130733198
